Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           8441	       320	80000080	40001fb7	lui	x31,0x40001	 x31=0x40001000
           8461	       321	80000084	106f8f93	addi	x31,x31,262	 x31:0x40001000 x31=0x40001106
           8921	       344	80000088	301f9073	csrrw	x0,misa,x31	 x31:0x40001106  x0=0x00000000
           8981	       347	8000008c	00026797	auipc	x15,0x26	 x15=0x8002608c
           9001	       348	80000090	c5878793	addi	x15,x15,-936	 x15:0x8002608c x15=0x80025ce4
           9181	       357	80000094	00002f97	auipc	x31,0x2	 x31=0x80002094
           9201	       358	80000098	66cf8f93	addi	x31,x31,1644	 x31:0x80002094 x31=0x80002700
           9221	       359	8000009c	001fef93	ori	x31,x31,1	 x31:0x80002700 x31=0x80002701
           9241	       360	800000a0	305f9073	csrrw	x0,mtvec,x31	 x31:0x80002701  x0=0x00000000
           9381	       367	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
           9441	       370	800000a8	00003c97	auipc	x25,0x3	 x25=0x800030a8
           9481	       372	800000ac	444c8c93	addi	x25,x25,1092	 x25:0x800030a8 x25=0x800034ec
           9661	       381	800000b0	4f81	c.li	x31,0	 x31=0x00000000
           9681	       382	800000b2	9cfe	c.add	x25,x31	 x25:0x800034ec x31:0x00000000 x25=0x800034ec
           9701	       383	800000b4	002cdc93	srli	x25,x25,0x2	 x25:0x800034ec x25=0x20000d3b
          10061	       401	800000b8	3b0c9073	csrrw	x0,pmpaddr0,x25	 x25:0x20000d3b  x0=0x00000000
          10481	       422	800000bc	00003c97	auipc	x25,0x3	 x25=0x800030bc
          10621	       429	800000c0	430c8c93	addi	x25,x25,1072	 x25:0x800030bc x25=0x800034ec
          10641	       430	800000c4	11111fb7	lui	x31,0x11111	 x31=0x11111000
          10661	       431	800000c8	111f8f93	addi	x31,x31,273	 x31:0x11111000 x31=0x11111111
          10681	       432	800000cc	9cfe	c.add	x25,x31	 x25:0x800034ec x31:0x11111111 x25=0x911145fd
          10921	       444	800000ce	002cdc93	srli	x25,x25,0x2	 x25:0x911145fd x25=0x2444517f
