Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           2524	        24	80000080	40001cb7	lui	x25,0x40001	 x25=0x40001000
           2884	        42	80000084	106c8c93	addi	x25,x25,262	 x25:0x40001000 x25=0x40001106
           3004	        48	80000088	301c9073	csrrw	x0,misa,x25	 x25:0x40001106  x0=0x00000000
           3064	        51	8000008c	00026f17	auipc	x30,0x26	 x30=0x8002608c
           3084	        52	80000090	c58f0f13	addi	x30,x30,-936	 x30:0x8002608c x30=0x80025ce4
           3464	        71	80000094	00002c97	auipc	x25,0x2	 x25=0x80002094
           3884	        92	80000098	56cc8c93	addi	x25,x25,1388	 x25:0x80002094 x25=0x80002600
           3904	        93	8000009c	001cec93	ori	x25,x25,1	 x25:0x80002600 x25=0x80002601
           4044	       100	800000a0	305c9073	csrrw	x0,mtvec,x25	 x25:0x80002601  x0=0x00000000
           4104	       103	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
           4164	       106	800000a8	00003217	auipc	x4,0x3	  x4=0x800030a8
           4224	       109	800000ac	30420213	addi	x4,x4,772	  x4:0x800030a8  x4=0x800033ac
           4264	       111	800000b0	4c81	c.li	x25,0	 x25=0x00000000
           4284	       112	800000b2	9266	c.add	x4,x25	  x4:0x800033ac x25:0x00000000  x4=0x800033ac
           4304	       113	800000b4	00225213	srli	x4,x4,0x2	  x4:0x800033ac  x4=0x20000ceb
           4704	       133	800000b8	3b021073	csrrw	x0,pmpaddr0,x4	  x4:0x20000ceb  x0=0x00000000
           4764	       136	800000bc	00003217	auipc	x4,0x3	  x4=0x800030bc
           4824	       139	800000c0	2f020213	addi	x4,x4,752	  x4:0x800030bc  x4=0x800033ac
           4844	       140	800000c4	11111cb7	lui	x25,0x11111	 x25=0x11111000
           5044	       150	800000c8	111c8c93	addi	x25,x25,273	 x25:0x11111000 x25=0x11111111
           5064	       151	800000cc	9266	c.add	x4,x25	  x4:0x800033ac x25:0x11111111  x4=0x911144bd
           5084	       152	800000ce	00225213	srli	x4,x4,0x2	  x4:0x911144bd  x4=0x2444512f
           5204	       158	800000d2	3b121073	csrrw	x0,pmpaddr1,x4	  x4:0x2444512f  x0=0x00000000
           5624	       179	800000d6	00003217	auipc	x4,0x3	  x4=0x800030d6
           6044	       200	800000da	2d620213	addi	x4,x4,726	  x4:0x800030d6  x4=0x800033ac
           6084	       202	800000de	22222cb7	lui	x25,0x22222	 x25=0x22222000
           6284	       212	800000e2	222c8c93	addi	x25,x25,546	 x25:0x22222000 x25=0x22222222
           6304	       213	800000e6	9266	c.add	x4,x25	  x4:0x800033ac x25:0x22222222  x4=0xa22255ce
           6704	       233	800000e8	00225213	srli	x4,x4,0x2	  x4:0xa22255ce  x4=0x28889573
           6804	       238	800000ec	3b221073	csrrw	x0,pmpaddr2,x4	  x4:0x28889573  x0=0x00000000
           6864	       241	800000f0	00003217	auipc	x4,0x3	  x4=0x800030f0
           7064	       251	800000f4	2bc20213	addi	x4,x4,700	  x4:0x800030f0  x4=0x800033ac
           7164	       256	800000f8	33333cb7	lui	x25,0x33333	 x25=0x33333000
           7424	       269	800000fc	333c8c93	addi	x25,x25,819	 x25:0x33333000 x25=0x33333333
           7444	       270	80000100	9266	c.add	x4,x25	  x4:0x800033ac x25:0x33333333  x4=0xb33366df
           7524	       274	80000102	00225213	srli	x4,x4,0x2	  x4:0xb33366df  x4=0x2cccd9b7
           7544	       275	80000106	3b321073	csrrw	x0,pmpaddr3,x4	  x4:0x2cccd9b7  x0=0x00000000
           7644	       280	8000010a	0f0f1237	lui	x4,0xf0f1	  x4=0x0f0f1000
           8004	       298	8000010e	f0f20213	addi	x4,x4,-241	  x4:0x0f0f1000  x4=0x0f0f0f0f
           8024	       299	80000112	3a021073	csrrw	x0,pmpcfg0,x4	  x4:0x0f0f0f0f  x0=0x00000000
           8144	       305	80000116	00003217	auipc	x4,0x3	  x4=0x80003116
           8324	       314	8000011a	29620213	addi	x4,x4,662	  x4:0x80003116  x4=0x800033ac
           8344	       315	8000011e	44444cb7	lui	x25,0x44444	 x25=0x44444000
           8484	       322	80000122	444c8c93	addi	x25,x25,1092	 x25:0x44444000 x25=0x44444444
           8504	       323	80000126	9266	c.add	x4,x25	  x4:0x800033ac x25:0x44444444  x4=0xc44477f0
           8524	       324	80000128	00225213	srli	x4,x4,0x2	  x4:0xc44477f0  x4=0x31111dfc
           8544	       325	8000012c	3b421073	csrrw	x0,pmpaddr4,x4	  x4:0x31111dfc  x0=0x00000000
           8604	       328	80000130	00003217	auipc	x4,0x3	  x4=0x80003130
           8844	       340	80000134	27c20213	addi	x4,x4,636	  x4:0x80003130  x4=0x800033ac
           9264	       361	80000138	55555cb7	lui	x25,0x55555	 x25=0x55555000
           9284	       362	8000013c	555c8c93	addi	x25,x25,1365	 x25:0x55555000 x25=0x55555555
           9644	       380	80000140	9266	c.add	x4,x25	  x4:0x800033ac x25:0x55555555  x4=0xd5558901
           9964	       396	80000142	00225213	srli	x4,x4,0x2	  x4:0xd5558901  x4=0x35556240
          10384	       417	80000146	3b521073	csrrw	x0,pmpaddr5,x4	  x4:0x35556240  x0=0x00000000
          10644	       430	8000014a	00003217	auipc	x4,0x3	  x4=0x8000314a
          10664	       431	8000014e	26220213	addi	x4,x4,610	  x4:0x8000314a  x4=0x800033ac
          10764	       436	80000152	66666cb7	lui	x25,0x66666	 x25=0x66666000
          11184	       457	80000156	666c8c93	addi	x25,x25,1638	 x25:0x66666000 x25=0x66666666
          11204	       458	8000015a	9266	c.add	x4,x25	  x4:0x800033ac x25:0x66666666  x4=0xe6669a12
          11224	       459	8000015c	00225213	srli	x4,x4,0x2	  x4:0xe6669a12  x4=0x3999a684
          11644	       480	80000160	3b621073	csrrw	x0,pmpaddr6,x4	  x4:0x3999a684  x0=0x00000000
          11704	       483	80000164	00003217	auipc	x4,0x3	  x4=0x80003164
          11724	       484	80000168	24820213	addi	x4,x4,584	  x4:0x80003164  x4=0x800033ac
          11744	       485	8000016c	77777cb7	lui	x25,0x77777	 x25=0x77777000
          11764	       486	80000170	777c8c93	addi	x25,x25,1911	 x25:0x77777000 x25=0x77777777
          11784	       487	80000174	9266	c.add	x4,x25	  x4:0x800033ac x25:0x77777777  x4=0xf777ab23
          12064	       501	80000176	00225213	srli	x4,x4,0x2	  x4:0xf777ab23  x4=0x3dddeac8
          12184	       507	8000017a	3b721073	csrrw	x0,pmpaddr7,x4	  x4:0x3dddeac8  x0=0x00000000
          12244	       510	8000017e	0f0f1237	lui	x4,0xf0f1	  x4=0x0f0f1000
          12264	       511	80000182	f0f20213	addi	x4,x4,-241	  x4:0x0f0f1000  x4=0x0f0f0f0f
          12604	       528	80000186	3a121073	csrrw	x0,pmpcfg1,x4	  x4:0x0f0f0f0f  x0=0x00000000
          12664	       531	8000018a	00003217	auipc	x4,0x3	  x4=0x8000318a
          12824	       539	8000018e	22220213	addi	x4,x4,546	  x4:0x8000318a  x4=0x800033ac
          12844	       540	80000192	88889cb7	lui	x25,0x88889	 x25=0x88889000
          13264	       561	80000196	888c8c93	addi	x25,x25,-1912	 x25:0x88889000 x25=0x88888888
          13284	       562	8000019a	9266	c.add	x4,x25	  x4:0x800033ac x25:0x88888888  x4=0x0888bc34
          13304	       563	8000019c	00225213	srli	x4,x4,0x2	  x4:0x0888bc34  x4=0x02222f0d
          13324	       564	800001a0	3b821073	csrrw	x0,pmpaddr8,x4	  x4:0x02222f0d  x0=0x00000000
