Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           2195	         8	80000080	40001a37	lui	x20,0x40001	 x20=0x40001000
           2215	         9	80000084	106a0a13	addi	x20,x20,262	 x20:0x40001000 x20=0x40001106
           2235	        10	80000088	301a1073	csrrw	x0,misa,x20	 x20:0x40001106  x0=0x00000000
           2615	        29	8000008c	00026897	auipc	x17,0x26	 x17=0x8002608c
           2635	        30	80000090	c5888893	addi	x17,x17,-936	 x17:0x8002608c x17=0x80025ce4
           2655	        31	80000094	00002a17	auipc	x20,0x2	 x20=0x80002094
           2675	        32	80000098	46ca0a13	addi	x20,x20,1132	 x20:0x80002094 x20=0x80002500
           2795	        38	8000009c	001a6a13	ori	x20,x20,1	 x20:0x80002500 x20=0x80002501
           3155	        56	800000a0	305a1073	csrrw	x0,mtvec,x20	 x20:0x80002501  x0=0x00000000
           3215	        59	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
           3275	        62	800000a8	00003597	auipc	x11,0x3	 x11=0x800030a8
           3295	        63	800000ac	1d458593	addi	x11,x11,468	 x11:0x800030a8 x11=0x8000327c
           3395	        68	800000b0	4a01	c.li	x20,0	 x20=0x00000000
           3415	        69	800000b2	95d2	c.add	x11,x20	 x11:0x8000327c x20:0x00000000 x11=0x8000327c
           3435	        70	800000b4	8189	c.srli	x11,0x2	 x11:0x8000327c x11=0x20000c9f
           3455	        71	800000b6	3b059073	csrrw	x0,pmpaddr0,x11	 x11:0x20000c9f  x0=0x00000000
           3515	        74	800000ba	00003597	auipc	x11,0x3	 x11=0x800030ba
           3555	        76	800000be	1c258593	addi	x11,x11,450	 x11:0x800030ba x11=0x8000327c
           3575	        77	800000c2	11111a37	lui	x20,0x11111	 x20=0x11111000
           3675	        82	800000c6	111a0a13	addi	x20,x20,273	 x20:0x11111000 x20=0x11111111
           3695	        83	800000ca	95d2	c.add	x11,x20	 x11:0x8000327c x20:0x11111111 x11=0x9111438d
           3715	        84	800000cc	8189	c.srli	x11,0x2	 x11:0x9111438d x11=0x244450e3
           3755	        86	800000ce	3b159073	csrrw	x0,pmpaddr1,x11	 x11:0x244450e3  x0=0x00000000
           3815	        89	800000d2	00003597	auipc	x11,0x3	 x11=0x800030d2
           3835	        90	800000d6	1aa58593	addi	x11,x11,426	 x11:0x800030d2 x11=0x8000327c
           3875	        92	800000da	22222a37	lui	x20,0x22222	 x20=0x22222000
           4035	       100	800000de	222a0a13	addi	x20,x20,546	 x20:0x22222000 x20=0x22222222
           4055	       101	800000e2	95d2	c.add	x11,x20	 x11:0x8000327c x20:0x22222222 x11=0xa222549e
           4075	       102	800000e4	8189	c.srli	x11,0x2	 x11:0xa222549e x11=0x28889527
           4215	       109	800000e6	3b259073	csrrw	x0,pmpaddr2,x11	 x11:0x28889527  x0=0x00000000
           4575	       127	800000ea	00003597	auipc	x11,0x3	 x11=0x800030ea
           4995	       148	800000ee	19258593	addi	x11,x11,402	 x11:0x800030ea x11=0x8000327c
           5355	       166	800000f2	33333a37	lui	x20,0x33333	 x20=0x33333000
           5455	       171	800000f6	333a0a13	addi	x20,x20,819	 x20:0x33333000 x20=0x33333333
           5475	       172	800000fa	95d2	c.add	x11,x20	 x11:0x8000327c x20:0x33333333 x11=0xb33365af
           5495	       173	800000fc	8189	c.srli	x11,0x2	 x11:0xb33365af x11=0x2cccd96b
           5595	       178	800000fe	3b359073	csrrw	x0,pmpaddr3,x11	 x11:0x2cccd96b  x0=0x00000000
           5655	       181	80000102	0f0f15b7	lui	x11,0xf0f1	 x11=0x0f0f1000
           6035	       200	80000106	f0f58593	addi	x11,x11,-241	 x11:0x0f0f1000 x11=0x0f0f0f0f
           6055	       201	8000010a	3a059073	csrrw	x0,pmpcfg0,x11	 x11:0x0f0f0f0f  x0=0x00000000
           6215	       209	8000010e	00003597	auipc	x11,0x3	 x11=0x8000310e
           6335	       215	80000112	16e58593	addi	x11,x11,366	 x11:0x8000310e x11=0x8000327c
           6355	       216	80000116	44444a37	lui	x20,0x44444	 x20=0x44444000
           6375	       217	8000011a	444a0a13	addi	x20,x20,1092	 x20:0x44444000 x20=0x44444444
           6395	       218	8000011e	95d2	c.add	x11,x20	 x11:0x8000327c x20:0x44444444 x11=0xc44476c0
