Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           5071	       152	80000080	400015b7	lui	x11,0x40001	 x11=0x40001000
           5191	       158	80000084	10658593	addi	x11,x11,262	 x11:0x40001000 x11=0x40001106
           5611	       179	80000088	30159073	csrrw	x0,misa,x11	 x11:0x40001106  x0=0x00000000
           5791	       188	8000008c	00026c97	auipc	x25,0x26	 x25=0x8002608c
           5931	       195	80000090	c58c8c93	addi	x25,x25,-936	 x25:0x8002608c x25=0x80025ce4
           5951	       196	80000094	00002597	auipc	x11,0x2	 x11=0x80002094
           6371	       217	80000098	66c58593	addi	x11,x11,1644	 x11:0x80002094 x11=0x80002700
           6551	       226	8000009c	0015e593	ori	x11,x11,1	 x11:0x80002700 x11=0x80002701
           6811	       239	800000a0	30559073	csrrw	x0,mtvec,x11	 x11:0x80002701  x0=0x00000000
           6931	       245	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
           6991	       248	800000a8	00003817	auipc	x16,0x3	 x16=0x800030a8
           7011	       249	800000ac	40080813	addi	x16,x16,1024	 x16:0x800030a8 x16=0x800034a8
           7131	       255	800000b0	4581	c.li	x11,0	 x11=0x00000000
           7151	       256	800000b2	982e	c.add	x16,x11	 x16:0x800034a8 x11:0x00000000 x16=0x800034a8
           7271	       262	800000b4	00285813	srli	x16,x16,0x2	 x16:0x800034a8 x16=0x20000d2a
           7291	       263	800000b8	3b081073	csrrw	x0,pmpaddr0,x16	 x16:0x20000d2a  x0=0x00000000
           7431	       270	800000bc	00003817	auipc	x16,0x3	 x16=0x800030bc
           7451	       271	800000c0	3ec80813	addi	x16,x16,1004	 x16:0x800030bc x16=0x800034a8
           7471	       272	800000c4	111115b7	lui	x11,0x11111	 x11=0x11111000
           7891	       293	800000c8	11158593	addi	x11,x11,273	 x11:0x11111000 x11=0x11111111
           7911	       294	800000cc	982e	c.add	x16,x11	 x16:0x800034a8 x11:0x11111111 x16=0x911145b9
           7931	       295	800000ce	00285813	srli	x16,x16,0x2	 x16:0x911145b9 x16=0x2444516e
           7971	       297	800000d2	3b181073	csrrw	x0,pmpaddr1,x16	 x16:0x2444516e  x0=0x00000000
           8151	       306	800000d6	00003817	auipc	x16,0x3	 x16=0x800030d6
           8391	       318	800000da	3d280813	addi	x16,x16,978	 x16:0x800030d6 x16=0x800034a8
           8411	       319	800000de	222225b7	lui	x11,0x22222	 x11=0x22222000
           8531	       325	800000e2	22258593	addi	x11,x11,546	 x11:0x22222000 x11=0x22222222
           8551	       326	800000e6	982e	c.add	x16,x11	 x16:0x800034a8 x11:0x22222222 x16=0xa22256ca
           8691	       333	800000e8	00285813	srli	x16,x16,0x2	 x16:0xa22256ca x16=0x288895b2
           8711	       334	800000ec	3b281073	csrrw	x0,pmpaddr2,x16	 x16:0x288895b2  x0=0x00000000
           8771	       337	800000f0	00003817	auipc	x16,0x3	 x16=0x800030f0
           8791	       338	800000f4	3b880813	addi	x16,x16,952	 x16:0x800030f0 x16=0x800034a8
           8811	       339	800000f8	333335b7	lui	x11,0x33333	 x11=0x33333000
           8831	       340	800000fc	33358593	addi	x11,x11,819	 x11:0x33333000 x11=0x33333333
           8971	       347	80000100	982e	c.add	x16,x11	 x16:0x800034a8 x11:0x33333333 x16=0xb33367db
           9031	       350	80000102	00285813	srli	x16,x16,0x2	 x16:0xb33367db x16=0x2cccd9f6
           9151	       356	80000106	3b381073	csrrw	x0,pmpaddr3,x16	 x16:0x2cccd9f6  x0=0x00000000
           9211	       359	8000010a	0f0f1837	lui	x16,0xf0f1	 x16=0x0f0f1000
           9591	       378	8000010e	f0f80813	addi	x16,x16,-241	 x16:0x0f0f1000 x16=0x0f0f0f0f
           9631	       380	80000112	3a081073	csrrw	x0,pmpcfg0,x16	 x16:0x0f0f0f0f  x0=0x00000000
          10051	       401	80000116	00003817	auipc	x16,0x3	 x16=0x80003116
          10071	       402	8000011a	39280813	addi	x16,x16,914	 x16:0x80003116 x16=0x800034a8
          10231	       410	8000011e	444445b7	lui	x11,0x44444	 x11=0x44444000
          10651	       431	80000122	44458593	addi	x11,x11,1092	 x11:0x44444000 x11=0x44444444
          10671	       432	80000126	982e	c.add	x16,x11	 x16:0x800034a8 x11:0x44444444 x16=0xc44478ec
          10691	       433	80000128	00285813	srli	x16,x16,0x2	 x16:0xc44478ec x16=0x31111e3b
          11091	       453	8000012c	3b481073	csrrw	x0,pmpaddr4,x16	 x16:0x31111e3b  x0=0x00000000
          11151	       456	80000130	00003817	auipc	x16,0x3	 x16=0x80003130
          11211	       459	80000134	37880813	addi	x16,x16,888	 x16:0x80003130 x16=0x800034a8
          11231	       460	80000138	555555b7	lui	x11,0x55555	 x11=0x55555000
          11251	       461	8000013c	55558593	addi	x11,x11,1365	 x11:0x55555000 x11=0x55555555
          11271	       462	80000140	982e	c.add	x16,x11	 x16:0x800034a8 x11:0x55555555 x16=0xd55589fd
          11391	       468	80000142	00285813	srli	x16,x16,0x2	 x16:0xd55589fd x16=0x3555627f
          11411	       469	80000146	3b581073	csrrw	x0,pmpaddr5,x16	 x16:0x3555627f  x0=0x00000000
          11791	       488	8000014a	00003817	auipc	x16,0x3	 x16=0x8000314a
          12051	       501	8000014e	35e80813	addi	x16,x16,862	 x16:0x8000314a x16=0x800034a8
