Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           6423	       219	80000080	40001eb7	lui	x29,0x40001	 x29=0x40001000
           6443	       220	80000084	106e8e93	addi	x29,x29,262	 x29:0x40001000 x29=0x40001106
           6463	       221	80000088	301e9073	csrrw	x0,misa,x29	 x29:0x40001106  x0=0x00000000
           6523	       224	8000008c	00026b97	auipc	x23,0x26	 x23=0x8002608c
           6543	       225	80000090	c58b8b93	addi	x23,x23,-936	 x23:0x8002608c x23=0x80025ce4
           6743	       235	80000094	00002e97	auipc	x29,0x2	 x29=0x80002094
           7163	       256	80000098	66ce8e93	addi	x29,x29,1644	 x29:0x80002094 x29=0x80002700
           7183	       257	8000009c	001eee93	ori	x29,x29,1	 x29:0x80002700 x29=0x80002701
           7243	       260	800000a0	305e9073	csrrw	x0,mtvec,x29	 x29:0x80002701  x0=0x00000000
           7623	       279	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
           8043	       300	800000a8	00003a17	auipc	x20,0x3	 x20=0x800030a8
           8103	       303	800000ac	444a0a13	addi	x20,x20,1092	 x20:0x800030a8 x20=0x800034ec
           8123	       304	800000b0	4e81	c.li	x29,0	 x29=0x00000000
           8143	       305	800000b2	9a76	c.add	x20,x29	 x20:0x800034ec x29:0x80002701 x20=0x00005bed
