Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           4231	       110	80000080	40001237	lui	x4,0x40001	  x4=0x40001000
           4371	       117	80000084	10620213	addi	x4,x4,262	  x4:0x40001000  x4=0x40001106
           4711	       134	80000088	30121073	csrrw	x0,misa,x4	  x4:0x40001106  x0=0x00000000
           4771	       137	8000008c	00026d17	auipc	x26,0x26	 x26=0x8002608c
           4951	       146	80000090	c58d0d13	addi	x26,x26,-936	 x26:0x8002608c x26=0x80025ce4
           4971	       147	80000094	00002217	auipc	x4,0x2	  x4=0x80002094
           4991	       148	80000098	76c20213	addi	x4,x4,1900	  x4:0x80002094  x4=0x80002800
           5191	       158	8000009c	00126213	ori	x4,x4,1	  x4:0x80002800  x4=0x80002801
           5371	       167	800000a0	30521073	csrrw	x0,mtvec,x4	  x4:0x80002801  x0=0x00000000
           5431	       170	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
           5571	       177	800000a8	00003c97	auipc	x25,0x3	 x25=0x800030a8
           5591	       178	800000ac	544c8c93	addi	x25,x25,1348	 x25:0x800030a8 x25=0x800035ec
           5611	       179	800000b0	4201	c.li	x4,0	  x4=0x00000000
           5631	       180	800000b2	9c92	c.add	x25,x4	 x25:0x800035ec  x4:0x00000000 x25=0x800035ec
           5811	       189	800000b4	002cdc93	srli	x25,x25,0x2	 x25:0x800035ec x25=0x20000d7b
           5831	       190	800000b8	3b0c9073	csrrw	x0,pmpaddr0,x25	 x25:0x20000d7b  x0=0x00000000
           5891	       193	800000bc	00003c97	auipc	x25,0x3	 x25=0x800030bc
           5911	       194	800000c0	530c8c93	addi	x25,x25,1328	 x25:0x800030bc x25=0x800035ec
           5971	       197	800000c4	11111237	lui	x4,0x11111	  x4=0x11111000
           5991	       198	800000c8	11120213	addi	x4,x4,273	  x4:0x11111000  x4=0x11111111
           6371	       217	800000cc	9c92	c.add	x25,x4	 x25:0x800035ec  x4:0x11111111 x25=0x911146fd
           6491	       223	800000ce	002cdc93	srli	x25,x25,0x2	 x25:0x911146fd x25=0x244451bf
           6731	       235	800000d2	3b1c9073	csrrw	x0,pmpaddr1,x25	 x25:0x244451bf  x0=0x00000000
           6871	       242	800000d6	00003c97	auipc	x25,0x3	 x25=0x800030d6
           7011	       249	800000da	516c8c93	addi	x25,x25,1302	 x25:0x800030d6 x25=0x800035ec
           7031	       250	800000de	22222237	lui	x4,0x22222	  x4=0x22222000
           7451	       271	800000e2	22220213	addi	x4,x4,546	  x4:0x22222000  x4=0x22222222
           7471	       272	800000e6	9c92	c.add	x25,x4	 x25:0x800035ec  x4:0x22222222 x25=0xa222580e
           7491	       273	800000e8	002cdc93	srli	x25,x25,0x2	 x25:0xa222580e x25=0x28889603
           7511	       274	800000ec	3b2c9073	csrrw	x0,pmpaddr2,x25	 x25:0x28889603  x0=0x00000000
           7571	       277	800000f0	00003c97	auipc	x25,0x3	 x25=0x800030f0
           7771	       287	800000f4	4fcc8c93	addi	x25,x25,1276	 x25:0x800030f0 x25=0x800035ec
           7791	       288	800000f8	33333237	lui	x4,0x33333	  x4=0x33333000
