Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
          14557	       626	80000080	400018b7	lui	x17,0x40001	 x17=0x40001000
          14577	       627	80000084	10688893	addi	x17,x17,262	 x17:0x40001000 x17=0x40001106
          14597	       628	80000088	30189073	csrrw	x0,misa,x17	 x17:0x40001106  x0=0x00000000
          14677	       632	8000008c	00026c97	auipc	x25,0x26	 x25=0x8002608c
          14697	       633	80000090	c58c8c93	addi	x25,x25,-936	 x25:0x8002608c x25=0x80025ce4
          14797	       638	80000094	00002897	auipc	x17,0x2	 x17=0x80002094
          15217	       659	80000098	66c88893	addi	x17,x17,1644	 x17:0x80002094 x17=0x80002700
          15237	       660	8000009c	0018e893	ori	x17,x17,1	 x17:0x80002700 x17=0x80002701
          15317	       664	800000a0	30589073	csrrw	x0,mtvec,x17	 x17:0x80002701  x0=0x00000000
          15497	       673	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
          15697	       683	800000a8	00003617	auipc	x12,0x3	 x12=0x800030a8
          15717	       684	800000ac	41460613	addi	x12,x12,1044	 x12:0x800030a8 x12=0x800034bc
          15737	       685	800000b0	4881	c.li	x17,0	 x17=0x00000000
          15757	       686	800000b2	9646	c.add	x12,x17	 x12:0x800034bc x17:0x00000000 x12=0x800034bc
          16077	       702	800000b4	8209	c.srli	x12,0x2	 x12:0x800034bc x12=0x20000d2f
          16097	       703	800000b6	3b061073	csrrw	x0,pmpaddr0,x12	 x12:0x20000d2f  x0=0x00000000
          16177	       707	800000ba	00003617	auipc	x12,0x3	 x12=0x800030ba
          16197	       708	800000be	40260613	addi	x12,x12,1026	 x12:0x800030ba x12=0x800034bc
          16217	       709	800000c2	111118b7	lui	x17,0x11111	 x17=0x11111000
          16237	       710	800000c6	11188893	addi	x17,x17,273	 x17:0x11111000 x17=0x11111111
          16257	       711	800000ca	9646	c.add	x12,x17	 x12:0x800034bc x17:0x11111111 x12=0x911145cd
          16397	       718	800000cc	8209	c.srli	x12,0x2	 x12:0x911145cd x12=0x24445173
          16457	       721	800000ce	3b161073	csrrw	x0,pmpaddr1,x12	 x12:0x24445173  x0=0x00000000
          16637	       730	800000d2	00003617	auipc	x12,0x3	 x12=0x800030d2
          16657	       731	800000d6	3ea60613	addi	x12,x12,1002	 x12:0x800030d2 x12=0x800034bc
          17077	       752	800000da	222228b7	lui	x17,0x22222	 x17=0x22222000
          17217	       759	800000de	22288893	addi	x17,x17,546	 x17:0x22222000 x17=0x22222222
          17237	       760	800000e2	9646	c.add	x12,x17	 x12:0x800034bc x17:0x22222222 x12=0xa22256de
          17257	       761	800000e4	8209	c.srli	x12,0x2	 x12:0xa22256de x12=0x288895b7
          17437	       770	800000e6	3b261073	csrrw	x0,pmpaddr2,x12	 x12:0x288895b7  x0=0x00000000
          17497	       773	800000ea	00003617	auipc	x12,0x3	 x12=0x800030ea
          17517	       774	800000ee	3d260613	addi	x12,x12,978	 x12:0x800030ea x12=0x800034bc
          17537	       775	800000f2	333338b7	lui	x17,0x33333	 x17=0x33333000
          17597	       778	800000f6	33388893	addi	x17,x17,819	 x17:0x33333000 x17=0x33333333
          17617	       779	800000fa	9646	c.add	x12,x17	 x12:0x800034bc x17:0x33333333 x12=0xb33367ef
          17637	       780	800000fc	8209	c.srli	x12,0x2	 x12:0xb33367ef x12=0x2cccd9fb
          17657	       781	800000fe	3b361073	csrrw	x0,pmpaddr3,x12	 x12:0x2cccd9fb  x0=0x00000000
          17717	       784	80000102	0f0f1637	lui	x12,0xf0f1	 x12=0x0f0f1000
          17817	       789	80000106	f0f60613	addi	x12,x12,-241	 x12:0x0f0f1000 x12=0x0f0f0f0f
          18177	       807	8000010a	3a061073	csrrw	x0,pmpcfg0,x12	 x12:0x0f0f0f0f  x0=0x00000000
          18237	       810	8000010e	00003617	auipc	x12,0x3	 x12=0x8000310e
          18577	       827	80000112	3ae60613	addi	x12,x12,942	 x12:0x8000310e x12=0x800034bc
          18597	       828	80000116	444448b7	lui	x17,0x44444	 x17=0x44444000
          18617	       829	8000011a	44488893	addi	x17,x17,1092	 x17:0x44444000 x17=0x44444444
          18637	       830	8000011e	9646	c.add	x12,x17	 x12:0x800034bc x17:0x44444444 x12=0xc4447900
          18697	       833	80000120	8209	c.srli	x12,0x2	 x12:0xc4447900 x12=0x31111e40
          19117	       854	80000122	3b461073	csrrw	x0,pmpaddr4,x12	 x12:0x31111e40  x0=0x00000000
          19177	       857	80000126	00003617	auipc	x12,0x3	 x12=0x80003126
          19197	       858	8000012a	39660613	addi	x12,x12,918	 x12:0x80003126 x12=0x800034bc
          19257	       861	8000012e	555558b7	lui	x17,0x55555	 x17=0x55555000
          19677	       882	80000132	55588893	addi	x17,x17,1365	 x17:0x55555000 x17=0x55555555
          19697	       883	80000136	9646	c.add	x12,x17	 x12:0x800034bc x17:0x55555555 x12=0xd5558a11
          19717	       884	80000138	8209	c.srli	x12,0x2	 x12:0xd5558a11 x12=0x35556284
          20117	       904	8000013a	3b561073	csrrw	x0,pmpaddr5,x12	 x12:0x35556284  x0=0x00000000
          20177	       907	8000013e	00003617	auipc	x12,0x3	 x12=0x8000313e
          20537	       925	80000142	37e60613	addi	x12,x12,894	 x12:0x8000313e x12=0x800034bc
          20717	       934	80000146	666668b7	lui	x17,0x66666	 x17=0x66666000
          20737	       935	8000014a	66688893	addi	x17,x17,1638	 x17:0x66666000 x17=0x66666666
          20757	       936	8000014e	9646	c.add	x12,x17	 x12:0x800034bc x17:0x66666666 x12=0xe6669b22
          21157	       956	80000150	8209	c.srli	x12,0x2	 x12:0xe6669b22 x12=0x3999a6c8
