Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           2195	         8	80000080	40001b37	lui	x22,0x40001	 x22=0x40001000
           2815	        39	80000084	106b0b13	addi	x22,x22,262	 x22:0x40001000 x22=0x40001106
           2915	        44	80000088	301b1073	csrrw	x0,misa,x22	 x22:0x40001106  x0=0x00000000
           2975	        47	8000008c	00026d97	auipc	x27,0x26	 x27=0x8002608c
           3015	        49	80000090	c58d8d93	addi	x27,x27,-936	 x27:0x8002608c x27=0x80025ce4
           3435	        70	80000094	00002b17	auipc	x22,0x2	 x22=0x80002094
           3455	        71	80000098	66cb0b13	addi	x22,x22,1644	 x22:0x80002094 x22=0x80002700
           3475	        72	8000009c	001b6b13	ori	x22,x22,1	 x22:0x80002700 x22=0x80002701
           3495	        73	800000a0	305b1073	csrrw	x0,mtvec,x22	 x22:0x80002701  x0=0x00000000
           3675	        82	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
           3815	        89	800000a8	00003797	auipc	x15,0x3	 x15=0x800030a8
           4195	       108	800000ac	41478793	addi	x15,x15,1044	 x15:0x800030a8 x15=0x800034bc
           4215	       109	800000b0	4b01	c.li	x22,0	 x22=0x00000000
           4235	       110	800000b2	97da	c.add	x15,x22	 x15:0x800034bc x22:0x00000000 x15=0x800034bc
           4255	       111	800000b4	8389	c.srli	x15,0x2	 x15:0x800034bc x15=0x20000d2f
           4655	       131	800000b6	3b079073	csrrw	x0,pmpaddr0,x15	 x15:0x20000d2f  x0=0x00000000
           4775	       137	800000ba	00003797	auipc	x15,0x3	 x15=0x800030ba
           4795	       138	800000be	40278793	addi	x15,x15,1026	 x15:0x800030ba x15=0x800034bc
           4815	       139	800000c2	11111b37	lui	x22,0x11111	 x22=0x11111000
           4835	       140	800000c6	111b0b13	addi	x22,x22,273	 x22:0x11111000 x22=0x11111111
           4855	       141	800000ca	97da	c.add	x15,x22	 x15:0x800034bc x22:0x11111111 x15=0x911145cd
           4875	       142	800000cc	8389	c.srli	x15,0x2	 x15:0x911145cd x15=0x24445173
           4955	       146	800000ce	3b179073	csrrw	x0,pmpaddr1,x15	 x15:0x24445173  x0=0x00000000
           5155	       156	800000d2	00003797	auipc	x15,0x3	 x15=0x800030d2
           5175	       157	800000d6	3ea78793	addi	x15,x15,1002	 x15:0x800030d2 x15=0x800034bc
           5535	       175	800000da	22222b37	lui	x22,0x22222	 x22=0x22222000
           5655	       181	800000de	222b0b13	addi	x22,x22,546	 x22:0x22222000 x22=0x22222222
           5675	       182	800000e2	97da	c.add	x15,x22	 x15:0x800034bc x22:0x22222222 x15=0xa22256de
           5835	       190	800000e4	8389	c.srli	x15,0x2	 x15:0xa22256de x15=0x288895b7
           5955	       196	800000e6	3b279073	csrrw	x0,pmpaddr2,x15	 x15:0x288895b7  x0=0x00000000
           6015	       199	800000ea	00003797	auipc	x15,0x3	 x15=0x800030ea
           6035	       200	800000ee	3d278793	addi	x15,x15,978	 x15:0x800030ea x15=0x800034bc
           6355	       216	800000f2	33333b37	lui	x22,0x33333	 x22=0x33333000
           6375	       217	800000f6	333b0b13	addi	x22,x22,819	 x22:0x33333000 x22=0x33333333
           6395	       218	800000fa	97da	c.add	x15,x22	 x15:0x800034bc x22:0x33333333 x15=0xb33367ef
           6555	       226	800000fc	8389	c.srli	x15,0x2	 x15:0xb33367ef x15=0x2cccd9fb
           6575	       227	800000fe	3b379073	csrrw	x0,pmpaddr3,x15	 x15:0x2cccd9fb  x0=0x00000000
           6635	       230	80000102	0f0f17b7	lui	x15,0xf0f1	 x15=0x0f0f1000
           6715	       234	80000106	f0f78793	addi	x15,x15,-241	 x15:0x0f0f1000 x15=0x0f0f0f0f
           6775	       237	8000010a	3a079073	csrrw	x0,pmpcfg0,x15	 x15:0x0f0f0f0f  x0=0x00000000
