Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
          33266	      1561	80000080	40001437	lui	x8,0x40001	  x8=0x40001000
          33286	      1562	80000084	10640413	addi	x8,x8,262	  x8:0x40001000  x8=0x40001106
          33306	      1563	80000088	30141073	csrrw	x0,misa,x8	  x8:0x40001106  x0=0x00000000
          33366	      1566	8000008c	00026a17	auipc	x20,0x26	 x20=0x8002608c
          33766	      1586	80000090	c58a0a13	addi	x20,x20,-936	 x20:0x8002608c x20=0x80025ce4
          33826	      1589	80000094	00002417	auipc	x8,0x2	  x8=0x80002094
          33986	      1597	80000098	46c40413	addi	x8,x8,1132	  x8:0x80002094  x8=0x80002500
          34006	      1598	8000009c	00146413	ori	x8,x8,1	  x8:0x80002500  x8=0x80002501
          34026	      1599	800000a0	30541073	csrrw	x0,mtvec,x8	  x8:0x80002501  x0=0x00000000
          34086	      1602	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
          34246	      1610	800000a8	00003897	auipc	x17,0x3	 x17=0x800030a8
          34666	      1631	800000ac	1c088893	addi	x17,x17,448	 x17:0x800030a8 x17=0x80003268
          35046	      1650	800000b0	4401	c.li	x8,0	  x8=0x00000000
          35066	      1651	800000b2	98a2	c.add	x17,x8	 x17:0x80003268  x8:0x00000000 x17=0x80003268
          35086	      1652	800000b4	0028d893	srli	x17,x17,0x2	 x17:0x80003268 x17=0x20000c9a
          35126	      1654	800000b8	3b089073	csrrw	x0,pmpaddr0,x17	 x17:0x20000c9a  x0=0x00000000
          35186	      1657	800000bc	00003897	auipc	x17,0x3	 x17=0x800030bc
          35326	      1664	800000c0	1ac88893	addi	x17,x17,428	 x17:0x800030bc x17=0x80003268
          35526	      1674	800000c4	11111437	lui	x8,0x11111	  x8=0x11111000
          35886	      1692	800000c8	11140413	addi	x8,x8,273	  x8:0x11111000  x8=0x11111111
          35926	      1694	800000cc	98a2	c.add	x17,x8	 x17:0x80003268  x8:0x11111111 x17=0x91114379
          35946	      1695	800000ce	0028d893	srli	x17,x17,0x2	 x17:0x91114379 x17=0x244450de
          35966	      1696	800000d2	3b189073	csrrw	x0,pmpaddr1,x17	 x17:0x244450de  x0=0x00000000
          36146	      1705	800000d6	00003897	auipc	x17,0x3	 x17=0x800030d6
          36166	      1706	800000da	19288893	addi	x17,x17,402	 x17:0x800030d6 x17=0x80003268
          36186	      1707	800000de	22222437	lui	x8,0x22222	  x8=0x22222000
          36206	      1708	800000e2	22240413	addi	x8,x8,546	  x8:0x22222000  x8=0x22222222
          36226	      1709	800000e6	98a2	c.add	x17,x8	 x17:0x80003268  x8:0x22222222 x17=0xa222548a
          36426	      1719	800000e8	0028d893	srli	x17,x17,0x2	 x17:0xa222548a x17=0x28889522
          36446	      1720	800000ec	3b289073	csrrw	x0,pmpaddr2,x17	 x17:0x28889522  x0=0x00000000
          36506	      1723	800000f0	00003897	auipc	x17,0x3	 x17=0x800030f0
          36526	      1724	800000f4	17888893	addi	x17,x17,376	 x17:0x800030f0 x17=0x80003268
          36546	      1725	800000f8	33333437	lui	x8,0x33333	  x8=0x33333000
          36786	      1737	800000fc	33340413	addi	x8,x8,819	  x8:0x33333000  x8=0x33333333
          36806	      1738	80000100	98a2	c.add	x17,x8	 x17:0x80003268  x8:0x33333333 x17=0xb333659b
          36826	      1739	80000102	0028d893	srli	x17,x17,0x2	 x17:0xb333659b x17=0x2cccd966
          37126	      1754	80000106	3b389073	csrrw	x0,pmpaddr3,x17	 x17:0x2cccd966  x0=0x00000000
          37186	      1757	8000010a	0f0f18b7	lui	x17,0xf0f1	 x17=0x0f0f1000
          37566	      1776	8000010e	f0f88893	addi	x17,x17,-241	 x17:0x0f0f1000 x17=0x0f0f0f0f
          37586	      1777	80000112	3a089073	csrrw	x0,pmpcfg0,x17	 x17:0x0f0f0f0f  x0=0x00000000
          37746	      1785	80000116	00003897	auipc	x17,0x3	 x17=0x80003116
          37766	      1786	8000011a	15288893	addi	x17,x17,338	 x17:0x80003116 x17=0x80003268
          37786	      1787	8000011e	44444437	lui	x8,0x44444	  x8=0x44444000
          37806	      1788	80000122	44440413	addi	x8,x8,1092	  x8:0x44444000  x8=0x44444444
          37826	      1789	80000126	98a2	c.add	x17,x8	 x17:0x80003268  x8:0x44444444 x17=0xc44476ac
          38226	      1809	80000128	0028d893	srli	x17,x17,0x2	 x17:0xc44476ac x17=0x31111dab
          38386	      1817	8000012c	3b489073	csrrw	x0,pmpaddr4,x17	 x17:0x31111dab  x0=0x00000000
          38446	      1820	80000130	00003897	auipc	x17,0x3	 x17=0x80003130
          38466	      1821	80000134	13888893	addi	x17,x17,312	 x17:0x80003130 x17=0x80003268
          38846	      1840	80000138	55555437	lui	x8,0x55555	  x8=0x55555000
          39046	      1850	8000013c	55540413	addi	x8,x8,1365	  x8:0x55555000  x8=0x55555555
          39326	      1864	80000140	98a2	c.add	x17,x8	 x17:0x80003268  x8:0x55555555 x17=0xd55587bd
          39366	      1866	80000142	0028d893	srli	x17,x17,0x2	 x17:0xd55587bd x17=0x355561ef
          39386	      1867	80000146	3b589073	csrrw	x0,pmpaddr5,x17	 x17:0x355561ef  x0=0x00000000
          39446	      1870	8000014a	00003897	auipc	x17,0x3	 x17=0x8000314a
          39726	      1884	8000014e	11e88893	addi	x17,x17,286	 x17:0x8000314a x17=0x80003268
          39746	      1885	80000152	66666437	lui	x8,0x66666	  x8=0x66666000
          39766	      1886	80000156	66640413	addi	x8,x8,1638	  x8:0x66666000  x8=0x66666666
          39786	      1887	8000015a	98a2	c.add	x17,x8	 x17:0x80003268  x8:0x66666666 x17=0xe66698ce
