Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           2202	         8	80000080	40001c37	lui	x24,0x40001	 x24=0x40001000
           2222	         9	80000084	106c0c13	addi	x24,x24,262	 x24:0x40001000 x24=0x40001106
           2242	        10	80000088	301c1073	csrrw	x0,misa,x24	 x24:0x40001106  x0=0x00000000
           2382	        17	8000008c	00026617	auipc	x12,0x26	 x12=0x8002608c
           2522	        24	80000090	c5860613	addi	x12,x12,-936	 x12:0x8002608c x12=0x80025ce4
           2542	        25	80000094	00002c17	auipc	x24,0x2	 x24=0x80002094
           2642	        30	80000098	46cc0c13	addi	x24,x24,1132	 x24:0x80002094 x24=0x80002500
           2662	        31	8000009c	001c6c13	ori	x24,x24,1	 x24:0x80002500 x24=0x80002501
           2842	        40	800000a0	305c1073	csrrw	x0,mtvec,x24	 x24:0x80002501  x0=0x00000000
           2902	        43	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
           2962	        46	800000a8	00003097	auipc	x1,0x3	  x1=0x800030a8
           3022	        49	800000ac	1d808093	addi	x1,x1,472	  x1:0x800030a8  x1=0x80003280
           3142	        55	800000b0	4c01	c.li	x24,0	 x24=0x00000000
           3162	        56	800000b2	90e2	c.add	x1,x24	  x1:0x80003280 x24:0x00000000  x1=0x80003280
           3242	        60	800000b4	0020d093	srli	x1,x1,0x2	  x1:0x80003280  x1=0x20000ca0
           3642	        80	800000b8	3b009073	csrrw	x0,pmpaddr0,x1	  x1:0x20000ca0  x0=0x00000000
           3802	        88	800000bc	00003097	auipc	x1,0x3	  x1=0x800030bc
           4222	       109	800000c0	1c408093	addi	x1,x1,452	  x1:0x800030bc  x1=0x80003280
           4282	       112	800000c4	11111c37	lui	x24,0x11111	 x24=0x11111000
           4302	       113	800000c8	111c0c13	addi	x24,x24,273	 x24:0x11111000 x24=0x11111111
           4322	       114	800000cc	90e2	c.add	x1,x24	  x1:0x80003280 x24:0x11111111  x1=0x91114391
           4742	       135	800000ce	0020d093	srli	x1,x1,0x2	  x1:0x91114391  x1=0x244450e4
           4762	       136	800000d2	3b109073	csrrw	x0,pmpaddr1,x1	  x1:0x244450e4  x0=0x00000000
           4822	       139	800000d6	00003097	auipc	x1,0x3	  x1=0x800030d6
           4842	       140	800000da	1aa08093	addi	x1,x1,426	  x1:0x800030d6  x1=0x80003280
           5002	       148	800000de	22222c37	lui	x24,0x22222	 x24=0x22222000
           5162	       156	800000e2	222c0c13	addi	x24,x24,546	 x24:0x22222000 x24=0x22222222
           5182	       157	800000e6	90e2	c.add	x1,x24	  x1:0x80003280 x24:0x22222222  x1=0xa22254a2
           5562	       176	800000e8	0020d093	srli	x1,x1,0x2	  x1:0xa22254a2  x1=0x28889528
           5582	       177	800000ec	3b209073	csrrw	x0,pmpaddr2,x1	  x1:0x28889528  x0=0x00000000
           5682	       182	800000f0	00003097	auipc	x1,0x3	  x1=0x800030f0
           5822	       189	800000f4	19008093	addi	x1,x1,400	  x1:0x800030f0  x1=0x80003280
           6182	       207	800000f8	33333c37	lui	x24,0x33333	 x24=0x33333000
           6602	       228	800000fc	333c0c13	addi	x24,x24,819	 x24:0x33333000 x24=0x33333333
           6622	       229	80000100	90e2	c.add	x1,x24	  x1:0x80003280 x24:0x33333333  x1=0xb33365b3
           6802	       238	80000102	0020d093	srli	x1,x1,0x2	  x1:0xb33365b3  x1=0x2cccd96c
           7222	       259	80000106	3b309073	csrrw	x0,pmpaddr3,x1	  x1:0x2cccd96c  x0=0x00000000
           7342	       265	8000010a	0f0f10b7	lui	x1,0xf0f1	  x1=0x0f0f1000
           7622	       279	8000010e	f0f08093	addi	x1,x1,-241	  x1:0x0f0f1000  x1=0x0f0f0f0f
           7662	       281	80000112	3a009073	csrrw	x0,pmpcfg0,x1	  x1:0x0f0f0f0f  x0=0x00000000
           7822	       289	80000116	00003097	auipc	x1,0x3	  x1=0x80003116
           7842	       290	8000011a	16a08093	addi	x1,x1,362	  x1:0x80003116  x1=0x80003280
           7862	       291	8000011e	44444c37	lui	x24,0x44444	 x24=0x44444000
           8262	       311	80000122	444c0c13	addi	x24,x24,1092	 x24:0x44444000 x24=0x44444444
           8282	       312	80000126	90e2	c.add	x1,x24	  x1:0x80003280 x24:0x44444444  x1=0xc44476c4
           8302	       313	80000128	0020d093	srli	x1,x1,0x2	  x1:0xc44476c4  x1=0x31111db1
           8502	       323	8000012c	3b409073	csrrw	x0,pmpaddr4,x1	  x1:0x31111db1  x0=0x00000000
           8562	       326	80000130	00003097	auipc	x1,0x3	  x1=0x80003130
           8942	       345	80000134	15008093	addi	x1,x1,336	  x1:0x80003130  x1=0x80003280
