Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
          22189	      1007	80000080	40001cb7	lui	x25,0x40001	 x25=0x40001000
          22209	      1008	80000084	106c8c93	addi	x25,x25,262	 x25:0x40001000 x25=0x40001106
          22429	      1019	80000088	301c9073	csrrw	x0,misa,x25	 x25:0x40001106  x0=0x00000000
          22609	      1028	8000008c	00026497	auipc	x9,0x26	  x9=0x8002608c
          22929	      1044	80000090	c5848493	addi	x9,x9,-936	  x9:0x8002608c  x9=0x80025ce4
          23349	      1065	80000094	00002c97	auipc	x25,0x2	 x25=0x80002094
          23649	      1080	80000098	46cc8c93	addi	x25,x25,1132	 x25:0x80002094 x25=0x80002500
          23749	      1085	8000009c	001cec93	ori	x25,x25,1	 x25:0x80002500 x25=0x80002501
          23769	      1086	800000a0	305c9073	csrrw	x0,mtvec,x25	 x25:0x80002501  x0=0x00000000
          23829	      1089	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
          23889	      1092	800000a8	00003397	auipc	x7,0x3	  x7=0x800030a8
          23909	      1093	800000ac	1fc38393	addi	x7,x7,508	  x7:0x800030a8  x7=0x800032a4
          23929	      1094	800000b0	4c81	c.li	x25,0	 x25=0x00000000
          23949	      1095	800000b2	93e6	c.add	x7,x25	  x7:0x800032a4 x25:0x00000000  x7=0x800032a4
          24049	      1100	800000b4	0023d393	srli	x7,x7,0x2	  x7:0x800032a4  x7=0x20000ca9
          24069	      1101	800000b8	3b039073	csrrw	x0,pmpaddr0,x7	  x7:0x20000ca9  x0=0x00000000
          24449	      1120	800000bc	00003397	auipc	x7,0x3	  x7=0x800030bc
          24469	      1121	800000c0	1e838393	addi	x7,x7,488	  x7:0x800030bc  x7=0x800032a4
          24489	      1122	800000c4	11111cb7	lui	x25,0x11111	 x25=0x11111000
          24509	      1123	800000c8	111c8c93	addi	x25,x25,273	 x25:0x11111000 x25=0x11111111
          24929	      1144	800000cc	93e6	c.add	x7,x25	  x7:0x800032a4 x25:0x11111111  x7=0x911143b5
          24949	      1145	800000ce	0023d393	srli	x7,x7,0x2	  x7:0x911143b5  x7=0x244450ed
          24969	      1146	800000d2	3b139073	csrrw	x0,pmpaddr1,x7	  x7:0x244450ed  x0=0x00000000
          25389	      1167	800000d6	00003397	auipc	x7,0x3	  x7=0x800030d6
          25409	      1168	800000da	1ce38393	addi	x7,x7,462	  x7:0x800030d6  x7=0x800032a4
          25549	      1175	800000de	22222cb7	lui	x25,0x22222	 x25=0x22222000
          25569	      1176	800000e2	222c8c93	addi	x25,x25,546	 x25:0x22222000 x25=0x22222222
          25589	      1177	800000e6	93e6	c.add	x7,x25	  x7:0x800032a4 x25:0x22222222  x7=0xa22254c6
          25929	      1194	800000e8	0023d393	srli	x7,x7,0x2	  x7:0xa22254c6  x7=0x28889531
          26009	      1198	800000ec	3b239073	csrrw	x0,pmpaddr2,x7	  x7:0x28889531  x0=0x00000000
          26069	      1201	800000f0	00003397	auipc	x7,0x3	  x7=0x800030f0
          26089	      1202	800000f4	1b438393	addi	x7,x7,436	  x7:0x800030f0  x7=0x800032a4
          26409	      1218	800000f8	33333cb7	lui	x25,0x33333	 x25=0x33333000
          26549	      1225	800000fc	333c8c93	addi	x25,x25,819	 x25:0x33333000 x25=0x33333333
          26569	      1226	80000100	93e6	c.add	x7,x25	  x7:0x800032a4 x25:0x33333333  x7=0xb33365d7
          26929	      1244	80000102	0023d393	srli	x7,x7,0x2	  x7:0xb33365d7  x7=0x2cccd975
