Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           2320	        13	80000080	40001cb7	lui	x25,0x40001	 x25=0x40001000
           2700	        32	80000084	106c8c93	addi	x25,x25,262	 x25:0x40001000 x25=0x40001106
           2720	        33	80000088	301c9073	csrrw	x0,misa,x25	 x25:0x40001106  x0=0x00000000
           2840	        39	8000008c	00026d17	auipc	x26,0x26	 x26=0x8002608c
           3020	        48	80000090	c58d0d13	addi	x26,x26,-936	 x26:0x8002608c x26=0x80025ce4
           3040	        49	80000094	00002c97	auipc	x25,0x2	 x25=0x80002094
           3140	        54	80000098	76cc8c93	addi	x25,x25,1900	 x25:0x80002094 x25=0x80002800
           3220	        58	8000009c	001cec93	ori	x25,x25,1	 x25:0x80002800 x25=0x80002801
           3240	        59	800000a0	305c9073	csrrw	x0,mtvec,x25	 x25:0x80002801  x0=0x00000000
           3300	        62	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
           3360	        65	800000a8	00003d97	auipc	x27,0x3	 x27=0x800030a8
           3380	        66	800000ac	544d8d93	addi	x27,x27,1348	 x27:0x800030a8 x27=0x800035ec
           3760	        85	800000b0	4c81	c.li	x25,0	 x25=0x00000000
           3780	        86	800000b2	9de6	c.add	x27,x25	 x27:0x800035ec x25:0x00000000 x27=0x800035ec
           3800	        87	800000b4	002ddd93	srli	x27,x27,0x2	 x27:0x800035ec x27=0x20000d7b
           3820	        88	800000b8	3b0d9073	csrrw	x0,pmpaddr0,x27	 x27:0x20000d7b  x0=0x00000000
           3880	        91	800000bc	00003d97	auipc	x27,0x3	 x27=0x800030bc
           4020	        98	800000c0	530d8d93	addi	x27,x27,1328	 x27:0x800030bc x27=0x800035ec
           4040	        99	800000c4	11111cb7	lui	x25,0x11111	 x25=0x11111000
           4060	       100	800000c8	111c8c93	addi	x25,x25,273	 x25:0x11111000 x25=0x11111111
           4160	       105	800000cc	9de6	c.add	x27,x25	 x27:0x800035ec x25:0x11111111 x27=0x911146fd
           4180	       106	800000ce	002ddd93	srli	x27,x27,0x2	 x27:0x911146fd x27=0x244451bf
           4260	       110	800000d2	3b1d9073	csrrw	x0,pmpaddr1,x27	 x27:0x244451bf  x0=0x00000000
           4560	       125	800000d6	00003d97	auipc	x27,0x3	 x27=0x800030d6
           4580	       126	800000da	516d8d93	addi	x27,x27,1302	 x27:0x800030d6 x27=0x800035ec
           4620	       128	800000de	22222cb7	lui	x25,0x22222	 x25=0x22222000
           4940	       144	800000e2	222c8c93	addi	x25,x25,546	 x25:0x22222000 x25=0x22222222
           4960	       145	800000e6	9de6	c.add	x27,x25	 x27:0x800035ec x25:0x22222222 x27=0xa222580e
           4980	       146	800000e8	002ddd93	srli	x27,x27,0x2	 x27:0xa222580e x27=0x28889603
           5000	       147	800000ec	3b2d9073	csrrw	x0,pmpaddr2,x27	 x27:0x28889603  x0=0x00000000
           5060	       150	800000f0	00003d97	auipc	x27,0x3	 x27=0x800030f0
           5180	       156	800000f4	4fcd8d93	addi	x27,x27,1276	 x27:0x800030f0 x27=0x800035ec
           5200	       157	800000f8	33333cb7	lui	x25,0x33333	 x25=0x33333000
           5220	       158	800000fc	333c8c93	addi	x25,x25,819	 x25:0x33333000 x25=0x33333333
           5280	       161	80000100	9de6	c.add	x27,x25	 x27:0x800035ec x25:0x33333333 x27=0xb333691f
           5420	       168	80000102	002ddd93	srli	x27,x27,0x2	 x27:0xb333691f x27=0x2cccda47
           5440	       169	80000106	3b3d9073	csrrw	x0,pmpaddr3,x27	 x27:0x2cccda47  x0=0x00000000
           5500	       172	8000010a	0f0f1db7	lui	x27,0xf0f1	 x27=0x0f0f1000
           5860	       190	8000010e	f0fd8d93	addi	x27,x27,-241	 x27:0x0f0f1000 x27=0x0f0f0f0f
           6280	       211	80000112	3a0d9073	csrrw	x0,pmpcfg0,x27	 x27:0x0f0f0f0f  x0=0x00000000
           6340	       214	80000116	00003d97	auipc	x27,0x3	 x27=0x80003116
           6360	       215	8000011a	4d6d8d93	addi	x27,x27,1238	 x27:0x80003116 x27=0x800035ec
           6740	       234	8000011e	44444cb7	lui	x25,0x44444	 x25=0x44444000
           6780	       236	80000122	444c8c93	addi	x25,x25,1092	 x25:0x44444000 x25=0x44444444
           6800	       237	80000126	9de6	c.add	x27,x25	 x27:0x800035ec x25:0x44444444 x27=0xc4447a30
           6820	       238	80000128	002ddd93	srli	x27,x27,0x2	 x27:0xc4447a30 x27=0x31111e8c
           6840	       239	8000012c	3b4d9073	csrrw	x0,pmpaddr4,x27	 x27:0x31111e8c  x0=0x00000000
           6900	       242	80000130	00003d97	auipc	x27,0x3	 x27=0x80003130
           6980	       246	80000134	4bcd8d93	addi	x27,x27,1212	 x27:0x80003130 x27=0x800035ec
           7000	       247	80000138	55555cb7	lui	x25,0x55555	 x25=0x55555000
           7020	       248	8000013c	555c8c93	addi	x25,x25,1365	 x25:0x55555000 x25=0x55555555
           7040	       249	80000140	9de6	c.add	x27,x25	 x27:0x800035ec x25:0x55555555 x27=0xd5558b41
           7420	       268	80000142	002ddd93	srli	x27,x27,0x2	 x27:0xd5558b41 x27=0x355562d0
           7440	       269	80000146	3b5d9073	csrrw	x0,pmpaddr5,x27	 x27:0x355562d0  x0=0x00000000
           7500	       272	8000014a	00003d97	auipc	x27,0x3	 x27=0x8000314a
           7520	       273	8000014e	4a2d8d93	addi	x27,x27,1186	 x27:0x8000314a x27=0x800035ec
           7560	       275	80000152	66666cb7	lui	x25,0x66666	 x25=0x66666000
           7700	       282	80000156	666c8c93	addi	x25,x25,1638	 x25:0x66666000 x25=0x66666666
           7720	       283	8000015a	9de6	c.add	x27,x25	 x27:0x800035ec x25:0x66666666 x27=0xe6669c52
           7740	       284	8000015c	002ddd93	srli	x27,x27,0x2	 x27:0xe6669c52 x27=0x3999a714
           7820	       288	80000160	3b6d9073	csrrw	x0,pmpaddr6,x27	 x27:0x3999a714  x0=0x00000000
           7880	       291	80000164	00003d97	auipc	x27,0x3	 x27=0x80003164
           8260	       310	80000168	488d8d93	addi	x27,x27,1160	 x27:0x80003164 x27=0x800035ec
           8420	       318	8000016c	77777cb7	lui	x25,0x77777	 x25=0x77777000
           8440	       319	80000170	777c8c93	addi	x25,x25,1911	 x25:0x77777000 x25=0x77777777
           8560	       325	80000174	9de6	c.add	x27,x25	 x27:0x800035ec x25:0x77777777 x27=0xf777ad63
           8580	       326	80000176	002ddd93	srli	x27,x27,0x2	 x27:0xf777ad63 x27=0x3dddeb58
           9000	       347	8000017a	3b7d9073	csrrw	x0,pmpaddr7,x27	 x27:0x3dddeb58  x0=0x00000000
           9060	       350	8000017e	0f0f1db7	lui	x27,0xf0f1	 x27=0x0f0f1000
           9080	       351	80000182	f0fd8d93	addi	x27,x27,-241	 x27:0x0f0f1000 x27=0x0f0f0f0f
           9160	       355	80000186	3a1d9073	csrrw	x0,pmpcfg1,x27	 x27:0x0f0f0f0f  x0=0x00000000
           9220	       358	8000018a	00003d97	auipc	x27,0x3	 x27=0x8000318a
           9320	       363	8000018e	462d8d93	addi	x27,x27,1122	 x27:0x8000318a x27=0x800035ec
           9340	       364	80000192	88889cb7	lui	x25,0x88889	 x25=0x88889000
           9480	       371	80000196	888c8c93	addi	x25,x25,-1912	 x25:0x88889000 x25=0x88888888
           9500	       372	8000019a	9de6	c.add	x27,x25	 x27:0x800035ec x25:0x88888888 x27=0x0888be74
           9520	       373	8000019c	002ddd93	srli	x27,x27,0x2	 x27:0x0888be74 x27=0x02222f9d
           9540	       374	800001a0	3b8d9073	csrrw	x0,pmpaddr8,x27	 x27:0x02222f9d  x0=0x00000000
           9900	       392	800001a4	00003d97	auipc	x27,0x3	 x27=0x800031a4
