Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           7590	       277	80000080	400016b7	lui	x13,0x40001	 x13=0x40001000
           7850	       290	80000084	10668693	addi	x13,x13,262	 x13:0x40001000 x13=0x40001106
           7870	       291	80000088	30169073	csrrw	x0,misa,x13	 x13:0x40001106  x0=0x00000000
           7930	       294	8000008c	00026517	auipc	x10,0x26	 x10=0x8002608c
           7990	       297	80000090	c5850513	addi	x10,x10,-936	 x10:0x8002608c x10=0x80025ce4
           8130	       304	80000094	00002697	auipc	x13,0x2	 x13=0x80002094
           8150	       305	80000098	66c68693	addi	x13,x13,1644	 x13:0x80002094 x13=0x80002700
           8170	       306	8000009c	0016e693	ori	x13,x13,1	 x13:0x80002700 x13=0x80002701
           8190	       307	800000a0	30569073	csrrw	x0,mtvec,x13	 x13:0x80002701  x0=0x00000000
           8250	       310	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
           8410	       318	800000a8	00003a97	auipc	x21,0x3	 x21=0x800030a8
           8770	       336	800000ac	400a8a93	addi	x21,x21,1024	 x21:0x800030a8 x21=0x800034a8
           8810	       338	800000b0	4681	c.li	x13,0	 x13=0x00000000
           8830	       339	800000b2	9ab6	c.add	x21,x13	 x21:0x800034a8 x13:0x00000000 x21=0x800034a8
           8850	       340	800000b4	002ada93	srli	x21,x21,0x2	 x21:0x800034a8 x21=0x20000d2a
           8870	       341	800000b8	3b0a9073	csrrw	x0,pmpaddr0,x21	 x21:0x20000d2a  x0=0x00000000
           8930	       344	800000bc	00003a97	auipc	x21,0x3	 x21=0x800030bc
           8950	       345	800000c0	3eca8a93	addi	x21,x21,1004	 x21:0x800030bc x21=0x800034a8
           9250	       360	800000c4	111116b7	lui	x13,0x11111	 x13=0x11111000
           9530	       374	800000c8	11168693	addi	x13,x13,273	 x13:0x11111000 x13=0x11111111
           9590	       377	800000cc	9ab6	c.add	x21,x13	 x21:0x800034a8 x13:0x11111111 x21=0x911145b9
           9610	       378	800000ce	002ada93	srli	x21,x21,0x2	 x21:0x911145b9 x21=0x2444516e
