Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           9793	       388	80000080	40001a37	lui	x20,0x40001	 x20=0x40001000
          10213	       409	80000084	106a0a13	addi	x20,x20,262	 x20:0x40001000 x20=0x40001106
          10233	       410	80000088	301a1073	csrrw	x0,misa,x20	 x20:0x40001106  x0=0x00000000
          10293	       413	8000008c	00026f17	auipc	x30,0x26	 x30=0x8002608c
          10393	       418	80000090	c58f0f13	addi	x30,x30,-936	 x30:0x8002608c x30=0x80025ce4
          10453	       421	80000094	00002a17	auipc	x20,0x2	 x20=0x80002094
          10473	       422	80000098	76ca0a13	addi	x20,x20,1900	 x20:0x80002094 x20=0x80002800
          10973	       447	8000009c	001a6a13	ori	x20,x20,1	 x20:0x80002800 x20=0x80002801
          10993	       448	800000a0	305a1073	csrrw	x0,mtvec,x20	 x20:0x80002801  x0=0x00000000
          11413	       469	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
          11473	       472	800000a8	00003c17	auipc	x24,0x3	 x24=0x800030a8
          11533	       475	800000ac	544c0c13	addi	x24,x24,1348	 x24:0x800030a8 x24=0x800035ec
          11553	       476	800000b0	4a01	c.li	x20,0	 x20=0x00000000
          11573	       477	800000b2	9c52	c.add	x24,x20	 x24:0x800035ec x20:0x80002801 x24=0x00005ded
