Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           2208	         8	80000080	400016b7	lui	x13,0x40001	 x13=0x40001000
           2628	        29	80000084	10668693	addi	x13,x13,262	 x13:0x40001000 x13=0x40001106
           2648	        30	80000088	30169073	csrrw	x0,misa,x13	 x13:0x40001106  x0=0x00000000
           3048	        50	8000008c	00026317	auipc	x6,0x26	  x6=0x8002608c
           3308	        63	80000090	c5830313	addi	x6,x6,-936	  x6:0x8002608c  x6=0x80025ce4
           3608	        78	80000094	00002697	auipc	x13,0x2	 x13=0x80002094
           3848	        90	80000098	46c68693	addi	x13,x13,1132	 x13:0x80002094 x13=0x80002500
           3868	        91	8000009c	0016e693	ori	x13,x13,1	 x13:0x80002500 x13=0x80002501
           3888	        92	800000a0	30569073	csrrw	x0,mtvec,x13	 x13:0x80002501  x0=0x00000000
           3988	        97	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
           4048	       100	800000a8	00003d97	auipc	x27,0x3	 x27=0x800030a8
           4068	       101	800000ac	1c0d8d93	addi	x27,x27,448	 x27:0x800030a8 x27=0x80003268
           4388	       117	800000b0	4681	c.li	x13,0	 x13=0x00000000
           4408	       118	800000b2	9db6	c.add	x27,x13	 x27:0x80003268 x13:0x00000000 x27=0x80003268
           4428	       119	800000b4	002ddd93	srli	x27,x27,0x2	 x27:0x80003268 x27=0x20000c9a
           4688	       132	800000b8	3b0d9073	csrrw	x0,pmpaddr0,x27	 x27:0x20000c9a  x0=0x00000000
           4828	       139	800000bc	00003d97	auipc	x27,0x3	 x27=0x800030bc
           4888	       142	800000c0	1acd8d93	addi	x27,x27,428	 x27:0x800030bc x27=0x80003268
           4908	       143	800000c4	111116b7	lui	x13,0x11111	 x13=0x11111000
           4928	       144	800000c8	11168693	addi	x13,x13,273	 x13:0x11111000 x13=0x11111111
           4968	       146	800000cc	9db6	c.add	x27,x13	 x27:0x80003268 x13:0x11111111 x27=0x91114379
           5028	       149	800000ce	002ddd93	srli	x27,x27,0x2	 x27:0x91114379 x27=0x244450de
           5048	       150	800000d2	3b1d9073	csrrw	x0,pmpaddr1,x27	 x27:0x244450de  x0=0x00000000
           5168	       156	800000d6	00003d97	auipc	x27,0x3	 x27=0x800030d6
           5788	       187	800000da	192d8d93	addi	x27,x27,402	 x27:0x800030d6 x27=0x80003268
           5808	       188	800000de	222226b7	lui	x13,0x22222	 x13=0x22222000
           6008	       198	800000e2	22268693	addi	x13,x13,546	 x13:0x22222000 x13=0x22222222
           6028	       199	800000e6	9db6	c.add	x27,x13	 x27:0x80003268 x13:0x22222222 x27=0xa222548a
           6048	       200	800000e8	002ddd93	srli	x27,x27,0x2	 x27:0xa222548a x27=0x28889522
           6308	       213	800000ec	3b2d9073	csrrw	x0,pmpaddr2,x27	 x27:0x28889522  x0=0x00000000
           6368	       216	800000f0	00003d97	auipc	x27,0x3	 x27=0x800030f0
