Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           2210	         8	80000080	400015b7	lui	x11,0x40001	 x11=0x40001000
           2270	        11	80000084	10658593	addi	x11,x11,262	 x11:0x40001000 x11=0x40001106
           2290	        12	80000088	30159073	csrrw	x0,misa,x11	 x11:0x40001106  x0=0x00000000
           2350	        15	8000008c	00026a17	auipc	x20,0x26	 x20=0x8002608c
           2370	        16	80000090	c58a0a13	addi	x20,x20,-936	 x20:0x8002608c x20=0x80025ce4
           2750	        35	80000094	00002597	auipc	x11,0x2	 x11=0x80002094
           2910	        43	80000098	46c58593	addi	x11,x11,1132	 x11:0x80002094 x11=0x80002500
           2930	        44	8000009c	0015e593	ori	x11,x11,1	 x11:0x80002500 x11=0x80002501
           3010	        48	800000a0	30559073	csrrw	x0,mtvec,x11	 x11:0x80002501  x0=0x00000000
           3070	        51	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
           3450	        70	800000a8	00003297	auipc	x5,0x3	  x5=0x800030a8
           3490	        72	800000ac	1c028293	addi	x5,x5,448	  x5:0x800030a8  x5=0x80003268
           3910	        93	800000b0	4581	c.li	x11,0	 x11=0x00000000
           3930	        94	800000b2	92ae	c.add	x5,x11	  x5:0x80003268 x11:0x00000000  x5=0x80003268
           4110	       103	800000b4	0022d293	srli	x5,x5,0x2	  x5:0x80003268  x5=0x20000c9a
           4130	       104	800000b8	3b029073	csrrw	x0,pmpaddr0,x5	  x5:0x20000c9a  x0=0x00000000
           4190	       107	800000bc	00003297	auipc	x5,0x3	  x5=0x800030bc
           4290	       112	800000c0	1ac28293	addi	x5,x5,428	  x5:0x800030bc  x5=0x80003268
           4310	       113	800000c4	111115b7	lui	x11,0x11111	 x11=0x11111000
           4330	       114	800000c8	11158593	addi	x11,x11,273	 x11:0x11111000 x11=0x11111111
           4350	       115	800000cc	92ae	c.add	x5,x11	  x5:0x80003268 x11:0x11111111  x5=0x91114379
           4470	       121	800000ce	0022d293	srli	x5,x5,0x2	  x5:0x91114379  x5=0x244450de
           4890	       142	800000d2	3b129073	csrrw	x0,pmpaddr1,x5	  x5:0x244450de  x0=0x00000000
           4990	       147	800000d6	00003297	auipc	x5,0x3	  x5=0x800030d6
           5010	       148	800000da	19228293	addi	x5,x5,402	  x5:0x800030d6  x5=0x80003268
           5430	       169	800000de	222225b7	lui	x11,0x22222	 x11=0x22222000
           5450	       170	800000e2	22258593	addi	x11,x11,546	 x11:0x22222000 x11=0x22222222
           5470	       171	800000e6	92ae	c.add	x5,x11	  x5:0x80003268 x11:0x22222222  x5=0xa222548a
           5490	       172	800000e8	0022d293	srli	x5,x5,0x2	  x5:0xa222548a  x5=0x28889522
           5510	       173	800000ec	3b229073	csrrw	x0,pmpaddr2,x5	  x5:0x28889522  x0=0x00000000
           5570	       176	800000f0	00003297	auipc	x5,0x3	  x5=0x800030f0
           5690	       182	800000f4	17828293	addi	x5,x5,376	  x5:0x800030f0  x5=0x80003268
           5710	       183	800000f8	333335b7	lui	x11,0x33333	 x11=0x33333000
