Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
          21909	       993	80000080	40001f37	lui	x30,0x40001	 x30=0x40001000
          21929	       994	80000084	106f0f13	addi	x30,x30,262	 x30:0x40001000 x30=0x40001106
          21949	       995	80000088	301f1073	csrrw	x0,misa,x30	 x30:0x40001106  x0=0x00000000
          22009	       998	8000008c	00026217	auipc	x4,0x26	  x4=0x8002608c
          22029	       999	80000090	c5820213	addi	x4,x4,-936	  x4:0x8002608c  x4=0x80025ce4
          22189	      1007	80000094	00002f17	auipc	x30,0x2	 x30=0x80002094
          22369	      1016	80000098	46cf0f13	addi	x30,x30,1132	 x30:0x80002094 x30=0x80002500
          22389	      1017	8000009c	001f6f13	ori	x30,x30,1	 x30:0x80002500 x30=0x80002501
          22409	      1018	800000a0	305f1073	csrrw	x0,mtvec,x30	 x30:0x80002501  x0=0x00000000
          22649	      1030	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
          22729	      1034	800000a8	00003d17	auipc	x26,0x3	 x26=0x800030a8
          22749	      1035	800000ac	204d0d13	addi	x26,x26,516	 x26:0x800030a8 x26=0x800032ac
          23069	      1051	800000b0	4f01	c.li	x30,0	 x30=0x00000000
          23089	      1052	800000b2	9d7a	c.add	x26,x30	 x26:0x800032ac x30:0x00000000 x26=0x800032ac
          23109	      1053	800000b4	002d5d13	srli	x26,x26,0x2	 x26:0x800032ac x26=0x20000cab
          23169	      1056	800000b8	3b0d1073	csrrw	x0,pmpaddr0,x26	 x26:0x20000cab  x0=0x00000000
          23229	      1059	800000bc	00003d17	auipc	x26,0x3	 x26=0x800030bc
          23249	      1060	800000c0	1f0d0d13	addi	x26,x26,496	 x26:0x800030bc x26=0x800032ac
          23349	      1065	800000c4	11111f37	lui	x30,0x11111	 x30=0x11111000
          23529	      1074	800000c8	111f0f13	addi	x30,x30,273	 x30:0x11111000 x30=0x11111111
          23949	      1095	800000cc	9d7a	c.add	x26,x30	 x26:0x800032ac x30:0x11111111 x26=0x911143bd
          24269	      1111	800000ce	002d5d13	srli	x26,x26,0x2	 x26:0x911143bd x26=0x244450ef
          24289	      1112	800000d2	3b1d1073	csrrw	x0,pmpaddr1,x26	 x26:0x244450ef  x0=0x00000000
          24709	      1133	800000d6	00003d17	auipc	x26,0x3	 x26=0x800030d6
          24729	      1134	800000da	1d6d0d13	addi	x26,x26,470	 x26:0x800030d6 x26=0x800032ac
          24749	      1135	800000de	22222f37	lui	x30,0x22222	 x30=0x22222000
          24829	      1139	800000e2	222f0f13	addi	x30,x30,546	 x30:0x22222000 x30=0x22222222
          24849	      1140	800000e6	9d7a	c.add	x26,x30	 x26:0x800032ac x30:0x22222222 x26=0xa22254ce
          25249	      1160	800000e8	002d5d13	srli	x26,x26,0x2	 x26:0xa22254ce x26=0x28889533
          25269	      1161	800000ec	3b2d1073	csrrw	x0,pmpaddr2,x26	 x26:0x28889533  x0=0x00000000
          25329	      1164	800000f0	00003d17	auipc	x26,0x3	 x26=0x800030f0
          25429	      1169	800000f4	1bcd0d13	addi	x26,x26,444	 x26:0x800030f0 x26=0x800032ac
          25449	      1170	800000f8	33333f37	lui	x30,0x33333	 x30=0x33333000
          25469	      1171	800000fc	333f0f13	addi	x30,x30,819	 x30:0x33333000 x30=0x33333333
          25889	      1192	80000100	9d7a	c.add	x26,x30	 x26:0x800032ac x30:0x33333333 x26=0xb33365df
          25909	      1193	80000102	002d5d13	srli	x26,x26,0x2	 x26:0xb33365df x26=0x2cccd977
          25929	      1194	80000106	3b3d1073	csrrw	x0,pmpaddr3,x26	 x26:0x2cccd977  x0=0x00000000
          26069	      1201	8000010a	0f0f1d37	lui	x26,0xf0f1	 x26=0x0f0f1000
          26089	      1202	8000010e	f0fd0d13	addi	x26,x26,-241	 x26:0x0f0f1000 x26=0x0f0f0f0f
          26109	      1203	80000112	3a0d1073	csrrw	x0,pmpcfg0,x26	 x26:0x0f0f0f0f  x0=0x00000000
          26189	      1207	80000116	00003d17	auipc	x26,0x3	 x26=0x80003116
          26389	      1217	8000011a	196d0d13	addi	x26,x26,406	 x26:0x80003116 x26=0x800032ac
          26409	      1218	8000011e	44444f37	lui	x30,0x44444	 x30=0x44444000
          26829	      1239	80000122	444f0f13	addi	x30,x30,1092	 x30:0x44444000 x30=0x44444444
          26849	      1240	80000126	9d7a	c.add	x26,x30	 x26:0x800032ac x30:0x44444444 x26=0xc44476f0
          27209	      1258	80000128	002d5d13	srli	x26,x26,0x2	 x26:0xc44476f0 x26=0x31111dbc
          27569	      1276	8000012c	3b4d1073	csrrw	x0,pmpaddr4,x26	 x26:0x31111dbc  x0=0x00000000
          27869	      1291	80000130	00003d17	auipc	x26,0x3	 x26=0x80003130
          27889	      1292	80000134	17cd0d13	addi	x26,x26,380	 x26:0x80003130 x26=0x800032ac
          28189	      1307	80000138	55555f37	lui	x30,0x55555	 x30=0x55555000
          28209	      1308	8000013c	555f0f13	addi	x30,x30,1365	 x30:0x55555000 x30=0x55555555
          28489	      1322	80000140	9d7a	c.add	x26,x30	 x26:0x800032ac x30:0x55555555 x26=0xd5558801
          28509	      1323	80000142	002d5d13	srli	x26,x26,0x2	 x26:0xd5558801 x26=0x35556200
          28529	      1324	80000146	3b5d1073	csrrw	x0,pmpaddr5,x26	 x26:0x35556200  x0=0x00000000
          28689	      1332	8000014a	00003d17	auipc	x26,0x3	 x26=0x8000314a
          28709	      1333	8000014e	162d0d13	addi	x26,x26,354	 x26:0x8000314a x26=0x800032ac
          28729	      1334	80000152	66666f37	lui	x30,0x66666	 x30=0x66666000
          28889	      1342	80000156	666f0f13	addi	x30,x30,1638	 x30:0x66666000 x30=0x66666666
          28909	      1343	8000015a	9d7a	c.add	x26,x30	 x26:0x800032ac x30:0x66666666 x26=0xe6669912
          28929	      1344	8000015c	002d5d13	srli	x26,x26,0x2	 x26:0xe6669912 x26=0x3999a644
          28989	      1347	80000160	3b6d1073	csrrw	x0,pmpaddr6,x26	 x26:0x3999a644  x0=0x00000000
          29049	      1350	80000164	00003d17	auipc	x26,0x3	 x26=0x80003164
          29069	      1351	80000168	148d0d13	addi	x26,x26,328	 x26:0x80003164 x26=0x800032ac
          29089	      1352	8000016c	77777f37	lui	x30,0x77777	 x30=0x77777000
