Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           2199	         8	80000080	40001db7	lui	x27,0x40001	 x27=0x40001000
           2619	        29	80000084	106d8d93	addi	x27,x27,262	 x27:0x40001000 x27=0x40001106
           2639	        30	80000088	301d9073	csrrw	x0,misa,x27	 x27:0x40001106  x0=0x00000000
           2739	        35	8000008c	00026617	auipc	x12,0x26	 x12=0x8002608c
           2779	        37	80000090	c5860613	addi	x12,x12,-936	 x12:0x8002608c x12=0x80025ce4
           2799	        38	80000094	00002d97	auipc	x27,0x2	 x27=0x80002094
           3219	        59	80000098	46cd8d93	addi	x27,x27,1132	 x27:0x80002094 x27=0x80002500
           3519	        74	8000009c	001ded93	ori	x27,x27,1	 x27:0x80002500 x27=0x80002501
           3539	        75	800000a0	305d9073	csrrw	x0,mtvec,x27	 x27:0x80002501  x0=0x00000000
           3599	        78	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
           3659	        81	800000a8	00003717	auipc	x14,0x3	 x14=0x800030a8
           3779	        87	800000ac	1a870713	addi	x14,x14,424	 x14:0x800030a8 x14=0x80003250
           4139	       105	800000b0	4d81	c.li	x27,0	 x27=0x00000000
           4159	       106	800000b2	976e	c.add	x14,x27	 x14:0x80003250 x27:0x00000000 x14=0x80003250
           4379	       117	800000b4	8309	c.srli	x14,0x2	 x14:0x80003250 x14=0x20000c94
           4399	       118	800000b6	3b071073	csrrw	x0,pmpaddr0,x14	 x14:0x20000c94  x0=0x00000000
           4459	       121	800000ba	00003717	auipc	x14,0x3	 x14=0x800030ba
           4479	       122	800000be	19670713	addi	x14,x14,406	 x14:0x800030ba x14=0x80003250
           4499	       123	800000c2	11111db7	lui	x27,0x11111	 x27=0x11111000
           4519	       124	800000c6	111d8d93	addi	x27,x27,273	 x27:0x11111000 x27=0x11111111
           4539	       125	800000ca	976e	c.add	x14,x27	 x14:0x80003250 x27:0x11111111 x14=0x91114361
           4899	       143	800000cc	8309	c.srli	x14,0x2	 x14:0x91114361 x14=0x244450d8
           4919	       144	800000ce	3b171073	csrrw	x0,pmpaddr1,x14	 x14:0x244450d8  x0=0x00000000
           5119	       154	800000d2	00003717	auipc	x14,0x3	 x14=0x800030d2
           5299	       163	800000d6	17e70713	addi	x14,x14,382	 x14:0x800030d2 x14=0x80003250
           5379	       167	800000da	22222db7	lui	x27,0x22222	 x27=0x22222000
           5399	       168	800000de	222d8d93	addi	x27,x27,546	 x27:0x22222000 x27=0x22222222
           5419	       169	800000e2	976e	c.add	x14,x27	 x14:0x80003250 x27:0x22222222 x14=0xa2225472
           5439	       170	800000e4	8309	c.srli	x14,0x2	 x14:0xa2225472 x14=0x2888951c
           5479	       172	800000e6	3b271073	csrrw	x0,pmpaddr2,x14	 x14:0x2888951c  x0=0x00000000
           5539	       175	800000ea	00003717	auipc	x14,0x3	 x14=0x800030ea
           5619	       179	800000ee	16670713	addi	x14,x14,358	 x14:0x800030ea x14=0x80003250
           5699	       183	800000f2	33333db7	lui	x27,0x33333	 x27=0x33333000
           5819	       189	800000f6	333d8d93	addi	x27,x27,819	 x27:0x33333000 x27=0x33333333
           5839	       190	800000fa	976e	c.add	x14,x27	 x14:0x80003250 x27:0x33333333 x14=0xb3336583
           5899	       193	800000fc	8309	c.srli	x14,0x2	 x14:0xb3336583 x14=0x2cccd960
           5919	       194	800000fe	3b371073	csrrw	x0,pmpaddr3,x14	 x14:0x2cccd960  x0=0x00000000
           6159	       206	80000102	0f0f1737	lui	x14,0xf0f1	 x14=0x0f0f1000
           6239	       210	80000106	f0f70713	addi	x14,x14,-241	 x14:0x0f0f1000 x14=0x0f0f0f0f
           6459	       221	8000010a	3a071073	csrrw	x0,pmpcfg0,x14	 x14:0x0f0f0f0f  x0=0x00000000
           6519	       224	8000010e	00003717	auipc	x14,0x3	 x14=0x8000310e
           6539	       225	80000112	14270713	addi	x14,x14,322	 x14:0x8000310e x14=0x80003250
           6559	       226	80000116	44444db7	lui	x27,0x44444	 x27=0x44444000
           6579	       227	8000011a	444d8d93	addi	x27,x27,1092	 x27:0x44444000 x27=0x44444444
           6599	       228	8000011e	976e	c.add	x14,x27	 x14:0x80003250 x27:0x44444444 x14=0xc4447694
           6619	       229	80000120	8309	c.srli	x14,0x2	 x14:0xc4447694 x14=0x31111da5
           6679	       232	80000122	3b471073	csrrw	x0,pmpaddr4,x14	 x14:0x31111da5  x0=0x00000000
           6739	       235	80000126	00003717	auipc	x14,0x3	 x14=0x80003126
           6839	       240	8000012a	12a70713	addi	x14,x14,298	 x14:0x80003126 x14=0x80003250
           6859	       241	8000012e	55555db7	lui	x27,0x55555	 x27=0x55555000
           7399	       268	80000132	555d8d93	addi	x27,x27,1365	 x27:0x55555000 x27=0x55555555
           7419	       269	80000136	976e	c.add	x14,x27	 x14:0x80003250 x27:0x55555555 x14=0xd55587a5
           7599	       278	80000138	8309	c.srli	x14,0x2	 x14:0xd55587a5 x14=0x355561e9
           7619	       279	8000013a	3b571073	csrrw	x0,pmpaddr5,x14	 x14:0x355561e9  x0=0x00000000
           7679	       282	8000013e	00003717	auipc	x14,0x3	 x14=0x8000313e
           7699	       283	80000142	11270713	addi	x14,x14,274	 x14:0x8000313e x14=0x80003250
           7759	       286	80000146	66666db7	lui	x27,0x66666	 x27=0x66666000
           7779	       287	8000014a	666d8d93	addi	x27,x27,1638	 x27:0x66666000 x27=0x66666666
           7799	       288	8000014e	976e	c.add	x14,x27	 x14:0x80003250 x27:0x66666666 x14=0xe66698b6
           7819	       289	80000150	8309	c.srli	x14,0x2	 x14:0xe66698b6 x14=0x3999a62d
           8219	       309	80000152	3b671073	csrrw	x0,pmpaddr6,x14	 x14:0x3999a62d  x0=0x00000000
           8279	       312	80000156	00003717	auipc	x14,0x3	 x14=0x80003156
           8299	       313	8000015a	0fa70713	addi	x14,x14,250	 x14:0x80003156 x14=0x80003250
           8319	       314	8000015e	77777db7	lui	x27,0x77777	 x27=0x77777000
           8359	       316	80000162	777d8d93	addi	x27,x27,1911	 x27:0x77777000 x27=0x77777777
           8379	       317	80000166	976e	c.add	x14,x27	 x14:0x80003250 x27:0x77777777 x14=0xf777a9c7
           8399	       318	80000168	8309	c.srli	x14,0x2	 x14:0xf777a9c7 x14=0x3dddea71
           8459	       321	8000016a	3b771073	csrrw	x0,pmpaddr7,x14	 x14:0x3dddea71  x0=0x00000000
           8859	       341	8000016e	0f0f1737	lui	x14,0xf0f1	 x14=0x0f0f1000
           8879	       342	80000172	f0f70713	addi	x14,x14,-241	 x14:0x0f0f1000 x14=0x0f0f0f0f
           8899	       343	80000176	3a171073	csrrw	x0,pmpcfg1,x14	 x14:0x0f0f0f0f  x0=0x00000000
           9159	       356	8000017a	00003717	auipc	x14,0x3	 x14=0x8000317a
           9179	       357	8000017e	0d670713	addi	x14,x14,214	 x14:0x8000317a x14=0x80003250
           9599	       378	80000182	88889db7	lui	x27,0x88889	 x27=0x88889000
          10019	       399	80000186	888d8d93	addi	x27,x27,-1912	 x27:0x88889000 x27=0x88888888
          10039	       400	8000018a	976e	c.add	x14,x27	 x14:0x80003250 x27:0x88888888 x14=0x0888bad8
          10439	       420	8000018c	8309	c.srli	x14,0x2	 x14:0x0888bad8 x14=0x02222eb6
          10499	       423	8000018e	3b871073	csrrw	x0,pmpaddr8,x14	 x14:0x02222eb6  x0=0x00000000
          10559	       426	80000192	00003717	auipc	x14,0x3	 x14=0x80003192
          10579	       427	80000196	0be70713	addi	x14,x14,190	 x14:0x80003192 x14=0x80003250
          10879	       442	8000019a	9999adb7	lui	x27,0x9999a	 x27=0x9999a000
          10899	       443	8000019e	999d8d93	addi	x27,x27,-1639	 x27:0x9999a000 x27=0x99999999
          10919	       444	800001a2	976e	c.add	x14,x27	 x14:0x80003250 x27:0x99999999 x14=0x1999cbe9
          10939	       445	800001a4	8309	c.srli	x14,0x2	 x14:0x1999cbe9 x14=0x066672fa
          11099	       453	800001a6	3b971073	csrrw	x0,pmpaddr9,x14	 x14:0x066672fa  x0=0x00000000
          11159	       456	800001aa	00003717	auipc	x14,0x3	 x14=0x800031aa
          11179	       457	800001ae	0a670713	addi	x14,x14,166	 x14:0x800031aa x14=0x80003250
          11199	       458	800001b2	aaaabdb7	lui	x27,0xaaaab	 x27=0xaaaab000
          11219	       459	800001b6	aaad8d93	addi	x27,x27,-1366	 x27:0xaaaab000 x27=0xaaaaaaaa
          11239	       460	800001ba	976e	c.add	x14,x27	 x14:0x80003250 x27:0xaaaaaaaa x14=0x2aaadcfa
          11259	       461	800001bc	8309	c.srli	x14,0x2	 x14:0x2aaadcfa x14=0x0aaab73e
          11859	       491	800001be	3ba71073	csrrw	x0,pmpaddr10,x14	 x14:0x0aaab73e  x0=0x00000000
          11939	       495	800001c2	00003717	auipc	x14,0x3	 x14=0x800031c2
          12039	       500	800001c6	08e70713	addi	x14,x14,142	 x14:0x800031c2 x14=0x80003250
          12179	       507	800001ca	bbbbcdb7	lui	x27,0xbbbbc	 x27=0xbbbbc000
          12599	       528	800001ce	bbbd8d93	addi	x27,x27,-1093	 x27:0xbbbbc000 x27=0xbbbbbbbb
          12619	       529	800001d2	976e	c.add	x14,x27	 x14:0x80003250 x27:0xbbbbbbbb x14=0x3bbbee0b
          12639	       530	800001d4	8309	c.srli	x14,0x2	 x14:0x3bbbee0b x14=0x0eeefb82
          12799	       538	800001d6	3bb71073	csrrw	x0,pmpaddr11,x14	 x14:0x0eeefb82  x0=0x00000000
          13039	       550	800001da	0f0f1737	lui	x14,0xf0f1	 x14=0x0f0f1000
          13259	       561	800001de	f0f70713	addi	x14,x14,-241	 x14:0x0f0f1000 x14=0x0f0f0f0f
          13679	       582	800001e2	3a271073	csrrw	x0,pmpcfg2,x14	 x14:0x0f0f0f0f  x0=0x00000000
          13739	       585	800001e6	00003717	auipc	x14,0x3	 x14=0x800031e6
          13799	       588	800001ea	06a70713	addi	x14,x14,106	 x14:0x800031e6 x14=0x80003250
          13819	       589	800001ee	ccccddb7	lui	x27,0xccccd	 x27=0xccccd000
          13839	       590	800001f2	cccd8d93	addi	x27,x27,-820	 x27:0xccccd000 x27=0xcccccccc
          13859	       591	800001f6	976e	c.add	x14,x27	 x14:0x80003250 x27:0xcccccccc x14=0x4cccff1c
          13879	       592	800001f8	8309	c.srli	x14,0x2	 x14:0x4cccff1c x14=0x13333fc7
          13959	       596	800001fa	3bc71073	csrrw	x0,pmpaddr12,x14	 x14:0x13333fc7  x0=0x00000000
          14299	       613	800001fe	00003717	auipc	x14,0x3	 x14=0x800031fe
          14319	       614	80000202	05270713	addi	x14,x14,82	 x14:0x800031fe x14=0x80003250
          14519	       624	80000206	ddddedb7	lui	x27,0xdddde	 x27=0xdddde000
          14539	       625	8000020a	dddd8d93	addi	x27,x27,-547	 x27:0xdddde000 x27=0xdddddddd
          14559	       626	8000020e	976e	c.add	x14,x27	 x14:0x80003250 x27:0xdddddddd x14=0x5dde102d
          14939	       645	80000210	8309	c.srli	x14,0x2	 x14:0x5dde102d x14=0x1777840b
          14979	       647	80000212	3bd71073	csrrw	x0,pmpaddr13,x14	 x14:0x1777840b  x0=0x00000000
          15059	       651	80000216	00003717	auipc	x14,0x3	 x14=0x80003216
          15379	       667	8000021a	03a70713	addi	x14,x14,58	 x14:0x80003216 x14=0x80003250
          15479	       672	8000021e	eeeefdb7	lui	x27,0xeeeef	 x27=0xeeeef000
          15599	       678	80000222	eeed8d93	addi	x27,x27,-274	 x27:0xeeeef000 x27=0xeeeeeeee
          15619	       679	80000226	976e	c.add	x14,x27	 x14:0x80003250 x27:0xeeeeeeee x14=0x6eef213e
          16019	       699	80000228	8309	c.srli	x14,0x2	 x14:0x6eef213e x14=0x1bbbc84f
          16439	       720	8000022a	3be71073	csrrw	x0,pmpaddr14,x14	 x14:0x1bbbc84f  x0=0x00000000
          16499	       723	8000022e	00003717	auipc	x14,0x3	 x14=0x8000322e
          16519	       724	80000232	02270713	addi	x14,x14,34	 x14:0x8000322e x14=0x80003250
          16539	       725	80000236	fff00d93	addi	x27,x0,-1	  x0:0x00000000 x27=0xffffffff
          16559	       726	8000023a	976e	c.add	x14,x27	 x14:0x80003250 x27:0xffffffff x14=0x8000324f
          16579	       727	8000023c	8309	c.srli	x14,0x2	 x14:0x8000324f x14=0x20000c93
          16599	       728	8000023e	3bf71073	csrrw	x0,pmpaddr15,x14	 x14:0x20000c93  x0=0x00000000
          16659	       731	80000242	0f0f1737	lui	x14,0xf0f1	 x14=0x0f0f1000
          16939	       745	80000246	f0f70713	addi	x14,x14,-241	 x14:0x0f0f1000 x14=0x0f0f0f0f
          16959	       746	8000024a	3a371073	csrrw	x0,pmpcfg3,x14	 x14:0x0f0f0f0f  x0=0x00000000
          17139	       755	8000024e	00000d97	auipc	x27,0x0	 x27=0x8000024e
          17159	       756	80000252	050d8d93	addi	x27,x27,80	 x27:0x8000024e x27=0x8000029e
          17419	       769	80000256	341d9073	csrrw	x0,mepc,x27	 x27:0x8000029e  x0=0x00000000
          17439	       770	8000025a	7c00d073	csrrwi	x0,0x7c0,1	  x0=0x00000000
          17499	       773	8000025e	6d89	c.lui	x27,0x2	 x27=0x00002000
          17519	       774	80000260	800d8d93	addi	x27,x27,-2048	 x27:0x00002000 x27=0x00001800
          17559	       776	80000264	300d9073	csrrw	x0,mstatus,x27	 x27:0x00001800  x0=0x00000000
