Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           3409	        68	80000080	40001837	lui	x16,0x40001	 x16=0x40001000
           3629	        79	80000084	10680813	addi	x16,x16,262	 x16:0x40001000 x16=0x40001106
           3849	        90	80000088	30181073	csrrw	x0,misa,x16	 x16:0x40001106  x0=0x00000000
           4269	       111	8000008c	00026997	auipc	x19,0x26	 x19=0x8002608c
           4689	       132	80000090	c5898993	addi	x19,x19,-936	 x19:0x8002608c x19=0x80025ce4
           4849	       140	80000094	00002817	auipc	x16,0x2	 x16=0x80002094
           5269	       161	80000098	66c80813	addi	x16,x16,1644	 x16:0x80002094 x16=0x80002700
           5349	       165	8000009c	00186813	ori	x16,x16,1	 x16:0x80002700 x16=0x80002701
           5429	       169	800000a0	30581073	csrrw	x0,mtvec,x16	 x16:0x80002701  x0=0x00000000
           5849	       190	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
           5969	       196	800000a8	00003717	auipc	x14,0x3	 x14=0x800030a8
           6009	       198	800000ac	41470713	addi	x14,x14,1044	 x14:0x800030a8 x14=0x800034bc
           6069	       201	800000b0	4801	c.li	x16,0	 x16=0x00000000
           6089	       202	800000b2	9742	c.add	x14,x16	 x14:0x800034bc x16:0x00000000 x14=0x800034bc
           6109	       203	800000b4	8309	c.srli	x14,0x2	 x14:0x800034bc x14=0x20000d2f
           6509	       223	800000b6	3b071073	csrrw	x0,pmpaddr0,x14	 x14:0x20000d2f  x0=0x00000000
           6569	       226	800000ba	00003717	auipc	x14,0x3	 x14=0x800030ba
           6649	       230	800000be	40270713	addi	x14,x14,1026	 x14:0x800030ba x14=0x800034bc
           6669	       231	800000c2	11111837	lui	x16,0x11111	 x16=0x11111000
           6689	       232	800000c6	11180813	addi	x16,x16,273	 x16:0x11111000 x16=0x11111111
           6709	       233	800000ca	9742	c.add	x14,x16	 x14:0x800034bc x16:0x11111111 x14=0x911145cd
           6789	       237	800000cc	8309	c.srli	x14,0x2	 x14:0x911145cd x14=0x24445173
           6809	       238	800000ce	3b171073	csrrw	x0,pmpaddr1,x14	 x14:0x24445173  x0=0x00000000
           6869	       241	800000d2	00003717	auipc	x14,0x3	 x14=0x800030d2
           6889	       242	800000d6	3ea70713	addi	x14,x14,1002	 x14:0x800030d2 x14=0x800034bc
           6909	       243	800000da	22222837	lui	x16,0x22222	 x16=0x22222000
           7049	       250	800000de	22280813	addi	x16,x16,546	 x16:0x22222000 x16=0x22222222
           7069	       251	800000e2	9742	c.add	x14,x16	 x14:0x800034bc x16:0x22222222 x14=0xa22256de
           7089	       252	800000e4	8309	c.srli	x14,0x2	 x14:0xa22256de x14=0x288895b7
           7249	       260	800000e6	3b271073	csrrw	x0,pmpaddr2,x14	 x14:0x288895b7  x0=0x00000000
           7369	       266	800000ea	00003717	auipc	x14,0x3	 x14=0x800030ea
           7389	       267	800000ee	3d270713	addi	x14,x14,978	 x14:0x800030ea x14=0x800034bc
           7789	       287	800000f2	33333837	lui	x16,0x33333	 x16=0x33333000
           7869	       291	800000f6	33380813	addi	x16,x16,819	 x16:0x33333000 x16=0x33333333
           7889	       292	800000fa	9742	c.add	x14,x16	 x14:0x800034bc x16:0x33333333 x14=0xb33367ef
           7909	       293	800000fc	8309	c.srli	x14,0x2	 x14:0xb33367ef x14=0x2cccd9fb
           8309	       313	800000fe	3b371073	csrrw	x0,pmpaddr3,x14	 x14:0x2cccd9fb  x0=0x00000000
           8369	       316	80000102	0f0f1737	lui	x14,0xf0f1	 x14=0x0f0f1000
           8389	       317	80000106	f0f70713	addi	x14,x14,-241	 x14:0x0f0f1000 x14=0x0f0f0f0f
           8409	       318	8000010a	3a071073	csrrw	x0,pmpcfg0,x14	 x14:0x0f0f0f0f  x0=0x00000000
           8469	       321	8000010e	00003717	auipc	x14,0x3	 x14=0x8000310e
           8769	       336	80000112	3ae70713	addi	x14,x14,942	 x14:0x8000310e x14=0x800034bc
           9189	       357	80000116	44444837	lui	x16,0x44444	 x16=0x44444000
           9209	       358	8000011a	44480813	addi	x16,x16,1092	 x16:0x44444000 x16=0x44444444
           9229	       359	8000011e	9742	c.add	x14,x16	 x14:0x800034bc x16:0x44444444 x14=0xc4447900
           9249	       360	80000120	8309	c.srli	x14,0x2	 x14:0xc4447900 x14=0x31111e40
           9269	       361	80000122	3b471073	csrrw	x0,pmpaddr4,x14	 x14:0x31111e40  x0=0x00000000
           9669	       381	80000126	00003717	auipc	x14,0x3	 x14=0x80003126
           9969	       396	8000012a	39670713	addi	x14,x14,918	 x14:0x80003126 x14=0x800034bc
          10389	       417	8000012e	55555837	lui	x16,0x55555	 x16=0x55555000
          10409	       418	80000132	55580813	addi	x16,x16,1365	 x16:0x55555000 x16=0x55555555
          10429	       419	80000136	9742	c.add	x14,x16	 x14:0x800034bc x16:0x55555555 x14=0xd5558a11
          10449	       420	80000138	8309	c.srli	x14,0x2	 x14:0xd5558a11 x14=0x35556284
          10629	       429	8000013a	3b571073	csrrw	x0,pmpaddr5,x14	 x14:0x35556284  x0=0x00000000
          10749	       435	8000013e	00003717	auipc	x14,0x3	 x14=0x8000313e
          10769	       436	80000142	37e70713	addi	x14,x14,894	 x14:0x8000313e x14=0x800034bc
          11109	       453	80000146	66666837	lui	x16,0x66666	 x16=0x66666000
          11149	       455	8000014a	66680813	addi	x16,x16,1638	 x16:0x66666000 x16=0x66666666
          11169	       456	8000014e	9742	c.add	x14,x16	 x14:0x800034bc x16:0x66666666 x14=0xe6669b22
          11529	       474	80000150	8309	c.srli	x14,0x2	 x14:0xe6669b22 x14=0x3999a6c8
          11889	       492	80000152	3b671073	csrrw	x0,pmpaddr6,x14	 x14:0x3999a6c8  x0=0x00000000
          11949	       495	80000156	00003717	auipc	x14,0x3	 x14=0x80003156
          12169	       506	8000015a	36670713	addi	x14,x14,870	 x14:0x80003156 x14=0x800034bc
          12289	       512	8000015e	77777837	lui	x16,0x77777	 x16=0x77777000
          12309	       513	80000162	77780813	addi	x16,x16,1911	 x16:0x77777000 x16=0x77777777
          12329	       514	80000166	9742	c.add	x14,x16	 x14:0x800034bc x16:0x77777777 x14=0xf777ac33
          12349	       515	80000168	8309	c.srli	x14,0x2	 x14:0xf777ac33 x14=0x3dddeb0c
          12429	       519	8000016a	3b771073	csrrw	x0,pmpaddr7,x14	 x14:0x3dddeb0c  x0=0x00000000
          12489	       522	8000016e	0f0f1737	lui	x14,0xf0f1	 x14=0x0f0f1000
          12609	       528	80000172	f0f70713	addi	x14,x14,-241	 x14:0x0f0f1000 x14=0x0f0f0f0f
          12629	       529	80000176	3a171073	csrrw	x0,pmpcfg1,x14	 x14:0x0f0f0f0f  x0=0x00000000
          13009	       548	8000017a	00003717	auipc	x14,0x3	 x14=0x8000317a
          13029	       549	8000017e	34270713	addi	x14,x14,834	 x14:0x8000317a x14=0x800034bc
          13049	       550	80000182	88889837	lui	x16,0x88889	 x16=0x88889000
          13389	       567	80000186	88880813	addi	x16,x16,-1912	 x16:0x88889000 x16=0x88888888
          13409	       568	8000018a	9742	c.add	x14,x16	 x14:0x800034bc x16:0x88888888 x14=0x0888bd44
          13489	       572	8000018c	8309	c.srli	x14,0x2	 x14:0x0888bd44 x14=0x02222f51
          13509	       573	8000018e	3b871073	csrrw	x0,pmpaddr8,x14	 x14:0x02222f51  x0=0x00000000
          13569	       576	80000192	00003717	auipc	x14,0x3	 x14=0x80003192
          13589	       577	80000196	32a70713	addi	x14,x14,810	 x14:0x80003192 x14=0x800034bc
          13629	       579	8000019a	9999a837	lui	x16,0x9999a	 x16=0x9999a000
          13889	       592	8000019e	99980813	addi	x16,x16,-1639	 x16:0x9999a000 x16=0x99999999
          13909	       593	800001a2	9742	c.add	x14,x16	 x14:0x800034bc x16:0x99999999 x14=0x1999ce55
          13929	       594	800001a4	8309	c.srli	x14,0x2	 x14:0x1999ce55 x14=0x06667395
          13949	       595	800001a6	3b971073	csrrw	x0,pmpaddr9,x14	 x14:0x06667395  x0=0x00000000
          14009	       598	800001aa	00003717	auipc	x14,0x3	 x14=0x800031aa
          14229	       609	800001ae	31270713	addi	x14,x14,786	 x14:0x800031aa x14=0x800034bc
          14269	       611	800001b2	aaaab837	lui	x16,0xaaaab	 x16=0xaaaab000
          14689	       632	800001b6	aaa80813	addi	x16,x16,-1366	 x16:0xaaaab000 x16=0xaaaaaaaa
          14709	       633	800001ba	9742	c.add	x14,x16	 x14:0x800034bc x16:0xaaaaaaaa x14=0x2aaadf66
          14729	       634	800001bc	8309	c.srli	x14,0x2	 x14:0x2aaadf66 x14=0x0aaab7d9
          14749	       635	800001be	3ba71073	csrrw	x0,pmpaddr10,x14	 x14:0x0aaab7d9  x0=0x00000000
          14809	       638	800001c2	00003717	auipc	x14,0x3	 x14=0x800031c2
          14829	       639	800001c6	2fa70713	addi	x14,x14,762	 x14:0x800031c2 x14=0x800034bc
          15169	       656	800001ca	bbbbc837	lui	x16,0xbbbbc	 x16=0xbbbbc000
          15589	       677	800001ce	bbb80813	addi	x16,x16,-1093	 x16:0xbbbbc000 x16=0xbbbbbbbb
          15609	       678	800001d2	9742	c.add	x14,x16	 x14:0x800034bc x16:0xbbbbbbbb x14=0x3bbbf077
          15629	       679	800001d4	8309	c.srli	x14,0x2	 x14:0x3bbbf077 x14=0x0eeefc1d
          15649	       680	800001d6	3bb71073	csrrw	x0,pmpaddr11,x14	 x14:0x0eeefc1d  x0=0x00000000
          15929	       694	800001da	0f0f1737	lui	x14,0xf0f1	 x14=0x0f0f1000
          15949	       695	800001de	f0f70713	addi	x14,x14,-241	 x14:0x0f0f1000 x14=0x0f0f0f0f
          15969	       696	800001e2	3a271073	csrrw	x0,pmpcfg2,x14	 x14:0x0f0f0f0f  x0=0x00000000
          16029	       699	800001e6	00003717	auipc	x14,0x3	 x14=0x800031e6
          16049	       700	800001ea	2d670713	addi	x14,x14,726	 x14:0x800031e6 x14=0x800034bc
          16109	       703	800001ee	ccccd837	lui	x16,0xccccd	 x16=0xccccd000
          16429	       719	800001f2	ccc80813	addi	x16,x16,-820	 x16:0xccccd000 x16=0xcccccccc
          16449	       720	800001f6	9742	c.add	x14,x16	 x14:0x800034bc x16:0xcccccccc x14=0x4ccd0188
          16509	       723	800001f8	8309	c.srli	x14,0x2	 x14:0x4ccd0188 x14=0x13334062
          16529	       724	800001fa	3bc71073	csrrw	x0,pmpaddr12,x14	 x14:0x13334062  x0=0x00000000
          16589	       727	800001fe	00003717	auipc	x14,0x3	 x14=0x800031fe
          16889	       742	80000202	2be70713	addi	x14,x14,702	 x14:0x800031fe x14=0x800034bc
          17029	       749	80000206	dddde837	lui	x16,0xdddde	 x16=0xdddde000
