Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           2273	        12	80000080	40001337	lui	x6,0x40001	  x6=0x40001000
           2433	        20	80000084	10630313	addi	x6,x6,262	  x6:0x40001000  x6=0x40001106
           2453	        21	80000088	30131073	csrrw	x0,misa,x6	  x6:0x40001106  x0=0x00000000
           2653	        31	8000008c	00026297	auipc	x5,0x26	  x5=0x8002608c
           2893	        43	80000090	c5828293	addi	x5,x5,-936	  x5:0x8002608c  x5=0x80025ce4
           2913	        44	80000094	00002317	auipc	x6,0x2	  x6=0x80002094
           2933	        45	80000098	66c30313	addi	x6,x6,1644	  x6:0x80002094  x6=0x80002700
           2953	        46	8000009c	00136313	ori	x6,x6,1	  x6:0x80002700  x6=0x80002701
           3033	        50	800000a0	30531073	csrrw	x0,mtvec,x6	  x6:0x80002701  x0=0x00000000
           3453	        71	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
           3513	        74	800000a8	00003b17	auipc	x22,0x3	 x22=0x800030a8
           3533	        75	800000ac	444b0b13	addi	x22,x22,1092	 x22:0x800030a8 x22=0x800034ec
           3713	        84	800000b0	4301	c.li	x6,0	  x6=0x00000000
           3733	        85	800000b2	9b1a	c.add	x22,x6	 x22:0x800034ec  x6:0x00000000 x22=0x800034ec
           3873	        92	800000b4	002b5b13	srli	x22,x22,0x2	 x22:0x800034ec x22=0x20000d3b
           4293	       113	800000b8	3b0b1073	csrrw	x0,pmpaddr0,x22	 x22:0x20000d3b  x0=0x00000000
           4693	       133	800000bc	00003b17	auipc	x22,0x3	 x22=0x800030bc
           5113	       154	800000c0	430b0b13	addi	x22,x22,1072	 x22:0x800030bc x22=0x800034ec
           5433	       170	800000c4	11111337	lui	x6,0x11111	  x6=0x11111000
           5613	       179	800000c8	11130313	addi	x6,x6,273	  x6:0x11111000  x6=0x11111111
           5713	       184	800000cc	9b1a	c.add	x22,x6	 x22:0x800034ec  x6:0x11111111 x22=0x911145fd
           5733	       185	800000ce	002b5b13	srli	x22,x22,0x2	 x22:0x911145fd x22=0x2444517f
           5753	       186	800000d2	3b1b1073	csrrw	x0,pmpaddr1,x22	 x22:0x2444517f  x0=0x00000000
           5813	       189	800000d6	00003b17	auipc	x22,0x3	 x22=0x800030d6
           6193	       208	800000da	416b0b13	addi	x22,x22,1046	 x22:0x800030d6 x22=0x800034ec
           6213	       209	800000de	22222337	lui	x6,0x22222	  x6=0x22222000
           6233	       210	800000e2	22230313	addi	x6,x6,546	  x6:0x22222000  x6=0x22222222
           6253	       211	800000e6	9b1a	c.add	x22,x6	 x22:0x800034ec  x6:0x22222222 x22=0xa222570e
           6333	       215	800000e8	002b5b13	srli	x22,x22,0x2	 x22:0xa222570e x22=0x288895c3
           6533	       225	800000ec	3b2b1073	csrrw	x0,pmpaddr2,x22	 x22:0x288895c3  x0=0x00000000
           6593	       228	800000f0	00003b17	auipc	x22,0x3	 x22=0x800030f0
           6613	       229	800000f4	3fcb0b13	addi	x22,x22,1020	 x22:0x800030f0 x22=0x800034ec
           6993	       248	800000f8	33333337	lui	x6,0x33333	  x6=0x33333000
           7313	       264	800000fc	33330313	addi	x6,x6,819	  x6:0x33333000  x6=0x33333333
           7333	       265	80000100	9b1a	c.add	x22,x6	 x22:0x800034ec  x6:0x33333333 x22=0xb333681f
           7573	       277	80000102	002b5b13	srli	x22,x22,0x2	 x22:0xb333681f x22=0x2cccda07
           7593	       278	80000106	3b3b1073	csrrw	x0,pmpaddr3,x22	 x22:0x2cccda07  x0=0x00000000
           7653	       281	8000010a	0f0f1b37	lui	x22,0xf0f1	 x22=0x0f0f1000
           7673	       282	8000010e	f0fb0b13	addi	x22,x22,-241	 x22:0x0f0f1000 x22=0x0f0f0f0f
           7693	       283	80000112	3a0b1073	csrrw	x0,pmpcfg0,x22	 x22:0x0f0f0f0f  x0=0x00000000
           7753	       286	80000116	00003b17	auipc	x22,0x3	 x22=0x80003116
           7793	       288	8000011a	3d6b0b13	addi	x22,x22,982	 x22:0x80003116 x22=0x800034ec
           8073	       302	8000011e	44444337	lui	x6,0x44444	  x6=0x44444000
           8093	       303	80000122	44430313	addi	x6,x6,1092	  x6:0x44444000  x6=0x44444444
           8113	       304	80000126	9b1a	c.add	x22,x6	 x22:0x800034ec  x6:0x44444444 x22=0xc4447930
           8133	       305	80000128	002b5b13	srli	x22,x22,0x2	 x22:0xc4447930 x22=0x31111e4c
           8153	       306	8000012c	3b4b1073	csrrw	x0,pmpaddr4,x22	 x22:0x31111e4c  x0=0x00000000
           8273	       312	80000130	00003b17	auipc	x22,0x3	 x22=0x80003130
           8293	       313	80000134	3bcb0b13	addi	x22,x22,956	 x22:0x80003130 x22=0x800034ec
           8313	       314	80000138	55555337	lui	x6,0x55555	  x6=0x55555000
           8333	       315	8000013c	55530313	addi	x6,x6,1365	  x6:0x55555000  x6=0x55555555
           8373	       317	80000140	9b1a	c.add	x22,x6	 x22:0x800034ec  x6:0x55555555 x22=0xd5558a41
           8453	       321	80000142	002b5b13	srli	x22,x22,0x2	 x22:0xd5558a41 x22=0x35556290
           8633	       330	80000146	3b5b1073	csrrw	x0,pmpaddr5,x22	 x22:0x35556290  x0=0x00000000
           8693	       333	8000014a	00003b17	auipc	x22,0x3	 x22=0x8000314a
           8933	       345	8000014e	3a2b0b13	addi	x22,x22,930	 x22:0x8000314a x22=0x800034ec
           9353	       366	80000152	66666337	lui	x6,0x66666	  x6=0x66666000
           9513	       374	80000156	66630313	addi	x6,x6,1638	  x6:0x66666000  x6=0x66666666
           9533	       375	8000015a	9b1a	c.add	x22,x6	 x22:0x800034ec  x6:0x66666666 x22=0xe6669b52
           9933	       395	8000015c	002b5b13	srli	x22,x22,0x2	 x22:0xe6669b52 x22=0x3999a6d4
          10293	       413	80000160	3b6b1073	csrrw	x0,pmpaddr6,x22	 x22:0x3999a6d4  x0=0x00000000
          10513	       424	80000164	00003b17	auipc	x22,0x3	 x22=0x80003164
          10533	       425	80000168	388b0b13	addi	x22,x22,904	 x22:0x80003164 x22=0x800034ec
          10553	       426	8000016c	77777337	lui	x6,0x77777	  x6=0x77777000
          10973	       447	80000170	77730313	addi	x6,x6,1911	  x6:0x77777000  x6=0x77777777
          10993	       448	80000174	9b1a	c.add	x22,x6	 x22:0x800034ec  x6:0x77777777 x22=0xf777ac63
          11013	       449	80000176	002b5b13	srli	x22,x22,0x2	 x22:0xf777ac63 x22=0x3dddeb18
          11033	       450	8000017a	3b7b1073	csrrw	x0,pmpaddr7,x22	 x22:0x3dddeb18  x0=0x00000000
          11313	       464	8000017e	0f0f1b37	lui	x22,0xf0f1	 x22=0x0f0f1000
          11333	       465	80000182	f0fb0b13	addi	x22,x22,-241	 x22:0x0f0f1000 x22=0x0f0f0f0f
          11353	       466	80000186	3a1b1073	csrrw	x0,pmpcfg1,x22	 x22:0x0f0f0f0f  x0=0x00000000
          11773	       487	8000018a	00003b17	auipc	x22,0x3	 x22=0x8000318a
          11793	       488	8000018e	362b0b13	addi	x22,x22,866	 x22:0x8000318a x22=0x800034ec
          11813	       489	80000192	88889337	lui	x6,0x88889	  x6=0x88889000
          11833	       490	80000196	88830313	addi	x6,x6,-1912	  x6:0x88889000  x6=0x88888888
          11853	       491	8000019a	9b1a	c.add	x22,x6	 x22:0x800034ec  x6:0x88888888 x22=0x0888bd74
          12033	       500	8000019c	002b5b13	srli	x22,x22,0x2	 x22:0x0888bd74 x22=0x02222f5d
          12053	       501	800001a0	3b8b1073	csrrw	x0,pmpaddr8,x22	 x22:0x02222f5d  x0=0x00000000
          12113	       504	800001a4	00003b17	auipc	x22,0x3	 x22=0x800031a4
          12313	       514	800001a8	348b0b13	addi	x22,x22,840	 x22:0x800031a4 x22=0x800034ec
          12333	       515	800001ac	9999a337	lui	x6,0x9999a	  x6=0x9999a000
          12393	       518	800001b0	99930313	addi	x6,x6,-1639	  x6:0x9999a000  x6=0x99999999
          12413	       519	800001b4	9b1a	c.add	x22,x6	 x22:0x800034ec  x6:0x99999999 x22=0x1999ce85
