Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           2207	         8	80000080	400019b7	lui	x19,0x40001	 x19=0x40001000
           2227	         9	80000084	10698993	addi	x19,x19,262	 x19:0x40001000 x19=0x40001106
           2287	        12	80000088	30199073	csrrw	x0,misa,x19	 x19:0x40001106  x0=0x00000000
           2427	        19	8000008c	00026617	auipc	x12,0x26	 x12=0x8002608c
           3047	        50	80000090	c5860613	addi	x12,x12,-936	 x12:0x8002608c x12=0x80025ce4
           3067	        51	80000094	00002997	auipc	x19,0x2	 x19=0x80002094
           3227	        59	80000098	76c98993	addi	x19,x19,1900	 x19:0x80002094 x19=0x80002800
           3247	        60	8000009c	0019e993	ori	x19,x19,1	 x19:0x80002800 x19=0x80002801
           3647	        80	800000a0	30599073	csrrw	x0,mtvec,x19	 x19:0x80002801  x0=0x00000000
           3707	        83	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
           3767	        86	800000a8	00003897	auipc	x17,0x3	 x17=0x800030a8
           3787	        87	800000ac	54488893	addi	x17,x17,1348	 x17:0x800030a8 x17=0x800035ec
           3807	        88	800000b0	4981	c.li	x19,0	 x19=0x00000000
           3827	        89	800000b2	98ce	c.add	x17,x19	 x17:0x800035ec x19:0x00000000 x17=0x800035ec
           3847	        90	800000b4	0028d893	srli	x17,x17,0x2	 x17:0x800035ec x17=0x20000d7b
           4127	       104	800000b8	3b089073	csrrw	x0,pmpaddr0,x17	 x17:0x20000d7b  x0=0x00000000
           4307	       113	800000bc	00003897	auipc	x17,0x3	 x17=0x800030bc
           4327	       114	800000c0	53088893	addi	x17,x17,1328	 x17:0x800030bc x17=0x800035ec
           4347	       115	800000c4	111119b7	lui	x19,0x11111	 x19=0x11111000
           4387	       117	800000c8	11198993	addi	x19,x19,273	 x19:0x11111000 x19=0x11111111
           4467	       121	800000cc	98ce	c.add	x17,x19	 x17:0x800035ec x19:0x11111111 x17=0x911146fd
           4807	       138	800000ce	0028d893	srli	x17,x17,0x2	 x17:0x911146fd x17=0x244451bf
           4827	       139	800000d2	3b189073	csrrw	x0,pmpaddr1,x17	 x17:0x244451bf  x0=0x00000000
           5247	       160	800000d6	00003897	auipc	x17,0x3	 x17=0x800030d6
           5267	       161	800000da	51688893	addi	x17,x17,1302	 x17:0x800030d6 x17=0x800035ec
           5687	       182	800000de	222229b7	lui	x19,0x22222	 x19=0x22222000
           5707	       183	800000e2	22298993	addi	x19,x19,546	 x19:0x22222000 x19=0x22222222
           5727	       184	800000e6	98ce	c.add	x17,x19	 x17:0x800035ec x19:0x22222222 x17=0xa222580e
           5747	       185	800000e8	0028d893	srli	x17,x17,0x2	 x17:0xa222580e x17=0x28889603
           5927	       194	800000ec	3b289073	csrrw	x0,pmpaddr2,x17	 x17:0x28889603  x0=0x00000000
           6347	       215	800000f0	00003897	auipc	x17,0x3	 x17=0x800030f0
           6367	       216	800000f4	4fc88893	addi	x17,x17,1276	 x17:0x800030f0 x17=0x800035ec
           6667	       231	800000f8	333339b7	lui	x19,0x33333	 x19=0x33333000
           6687	       232	800000fc	33398993	addi	x19,x19,819	 x19:0x33333000 x19=0x33333333
           6867	       241	80000100	98ce	c.add	x17,x19	 x17:0x800035ec x19:0x33333333 x17=0xb333691f
           7287	       262	80000102	0028d893	srli	x17,x17,0x2	 x17:0xb333691f x17=0x2cccda47
           7307	       263	80000106	3b389073	csrrw	x0,pmpaddr3,x17	 x17:0x2cccda47  x0=0x00000000
           7627	       279	8000010a	0f0f18b7	lui	x17,0xf0f1	 x17=0x0f0f1000
           7807	       288	8000010e	f0f88893	addi	x17,x17,-241	 x17:0x0f0f1000 x17=0x0f0f0f0f
           8227	       309	80000112	3a089073	csrrw	x0,pmpcfg0,x17	 x17:0x0f0f0f0f  x0=0x00000000
           8287	       312	80000116	00003897	auipc	x17,0x3	 x17=0x80003116
           8307	       313	8000011a	4d688893	addi	x17,x17,1238	 x17:0x80003116 x17=0x800035ec
           8327	       314	8000011e	444449b7	lui	x19,0x44444	 x19=0x44444000
           8347	       315	80000122	44498993	addi	x19,x19,1092	 x19:0x44444000 x19=0x44444444
           8367	       316	80000126	98ce	c.add	x17,x19	 x17:0x800035ec x19:0x44444444 x17=0xc4447a30
           8387	       317	80000128	0028d893	srli	x17,x17,0x2	 x17:0xc4447a30 x17=0x31111e8c
           8407	       318	8000012c	3b489073	csrrw	x0,pmpaddr4,x17	 x17:0x31111e8c  x0=0x00000000
           8567	       326	80000130	00003897	auipc	x17,0x3	 x17=0x80003130
           8687	       332	80000134	4bc88893	addi	x17,x17,1212	 x17:0x80003130 x17=0x800035ec
           8847	       340	80000138	555559b7	lui	x19,0x55555	 x19=0x55555000
           8867	       341	8000013c	55598993	addi	x19,x19,1365	 x19:0x55555000 x19=0x55555555
           8887	       342	80000140	98ce	c.add	x17,x19	 x17:0x800035ec x19:0x55555555 x17=0xd5558b41
           9267	       361	80000142	0028d893	srli	x17,x17,0x2	 x17:0xd5558b41 x17=0x355562d0
           9287	       362	80000146	3b589073	csrrw	x0,pmpaddr5,x17	 x17:0x355562d0  x0=0x00000000
           9567	       376	8000014a	00003897	auipc	x17,0x3	 x17=0x8000314a
           9587	       377	8000014e	4a288893	addi	x17,x17,1186	 x17:0x8000314a x17=0x800035ec
           9767	       386	80000152	666669b7	lui	x19,0x66666	 x19=0x66666000
          10187	       407	80000156	66698993	addi	x19,x19,1638	 x19:0x66666000 x19=0x66666666
          10207	       408	8000015a	98ce	c.add	x17,x19	 x17:0x800035ec x19:0x66666666 x17=0xe6669c52
          10327	       414	8000015c	0028d893	srli	x17,x17,0x2	 x17:0xe6669c52 x17=0x3999a714
          10347	       415	80000160	3b689073	csrrw	x0,pmpaddr6,x17	 x17:0x3999a714  x0=0x00000000
          10407	       418	80000164	00003897	auipc	x17,0x3	 x17=0x80003164
          10427	       419	80000168	48888893	addi	x17,x17,1160	 x17:0x80003164 x17=0x800035ec
          10707	       433	8000016c	777779b7	lui	x19,0x77777	 x19=0x77777000
          10887	       442	80000170	77798993	addi	x19,x19,1911	 x19:0x77777000 x19=0x77777777
          10907	       443	80000174	98ce	c.add	x17,x19	 x17:0x800035ec x19:0x77777777 x17=0xf777ad63
          10927	       444	80000176	0028d893	srli	x17,x17,0x2	 x17:0xf777ad63 x17=0x3dddeb58
          10947	       445	8000017a	3b789073	csrrw	x0,pmpaddr7,x17	 x17:0x3dddeb58  x0=0x00000000
          11287	       462	8000017e	0f0f18b7	lui	x17,0xf0f1	 x17=0x0f0f1000
          11307	       463	80000182	f0f88893	addi	x17,x17,-241	 x17:0x0f0f1000 x17=0x0f0f0f0f
          11327	       464	80000186	3a189073	csrrw	x0,pmpcfg1,x17	 x17:0x0f0f0f0f  x0=0x00000000
          11547	       475	8000018a	00003897	auipc	x17,0x3	 x17=0x8000318a
          11567	       476	8000018e	46288893	addi	x17,x17,1122	 x17:0x8000318a x17=0x800035ec
          11587	       477	80000192	888899b7	lui	x19,0x88889	 x19=0x88889000
          11607	       478	80000196	88898993	addi	x19,x19,-1912	 x19:0x88889000 x19=0x88888888
          11627	       479	8000019a	98ce	c.add	x17,x19	 x17:0x800035ec x19:0x88888888 x17=0x0888be74
          11647	       480	8000019c	0028d893	srli	x17,x17,0x2	 x17:0x0888be74 x17=0x02222f9d
          11667	       481	800001a0	3b889073	csrrw	x0,pmpaddr8,x17	 x17:0x02222f9d  x0=0x00000000
          11727	       484	800001a4	00003897	auipc	x17,0x3	 x17=0x800031a4
          11747	       485	800001a8	44888893	addi	x17,x17,1096	 x17:0x800031a4 x17=0x800035ec
          11827	       489	800001ac	9999a9b7	lui	x19,0x9999a	 x19=0x9999a000
          11847	       490	800001b0	99998993	addi	x19,x19,-1639	 x19:0x9999a000 x19=0x99999999
          12267	       511	800001b4	98ce	c.add	x17,x19	 x17:0x800035ec x19:0x99999999 x17=0x1999cf85
          12287	       512	800001b6	0028d893	srli	x17,x17,0x2	 x17:0x1999cf85 x17=0x066673e1
