Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           9081	       352	80000080	40001437	lui	x8,0x40001	  x8=0x40001000
           9101	       353	80000084	10640413	addi	x8,x8,262	  x8:0x40001000  x8=0x40001106
           9121	       354	80000088	30141073	csrrw	x0,misa,x8	  x8:0x40001106  x0=0x00000000
           9181	       357	8000008c	00026897	auipc	x17,0x26	 x17=0x8002608c
           9301	       363	80000090	c5888893	addi	x17,x17,-936	 x17:0x8002608c x17=0x80025ce4
           9321	       364	80000094	00002417	auipc	x8,0x2	  x8=0x80002094
           9341	       365	80000098	66c40413	addi	x8,x8,1644	  x8:0x80002094  x8=0x80002700
           9581	       377	8000009c	00146413	ori	x8,x8,1	  x8:0x80002700  x8=0x80002701
           9601	       378	800000a0	30541073	csrrw	x0,mtvec,x8	  x8:0x80002701  x0=0x00000000
           9661	       381	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
           9721	       384	800000a8	00003917	auipc	x18,0x3	 x18=0x800030a8
           9741	       385	800000ac	3fc90913	addi	x18,x18,1020	 x18:0x800030a8 x18=0x800034a4
           9761	       386	800000b0	4401	c.li	x8,0	  x8=0x00000000
           9781	       387	800000b2	9922	c.add	x18,x8	 x18:0x800034a4  x8:0x00000000 x18=0x800034a4
           9801	       388	800000b4	00295913	srli	x18,x18,0x2	 x18:0x800034a4 x18=0x20000d29
           9901	       393	800000b8	3b091073	csrrw	x0,pmpaddr0,x18	 x18:0x20000d29  x0=0x00000000
          10321	       414	800000bc	00003917	auipc	x18,0x3	 x18=0x800030bc
          10401	       418	800000c0	3e890913	addi	x18,x18,1000	 x18:0x800030bc x18=0x800034a4
          10421	       419	800000c4	11111437	lui	x8,0x11111	  x8=0x11111000
          10441	       420	800000c8	11140413	addi	x8,x8,273	  x8:0x11111000  x8=0x11111111
          10461	       421	800000cc	9922	c.add	x18,x8	 x18:0x800034a4  x8:0x11111111 x18=0x911145b5
          10481	       422	800000ce	00295913	srli	x18,x18,0x2	 x18:0x911145b5 x18=0x2444516d
          10901	       443	800000d2	3b191073	csrrw	x0,pmpaddr1,x18	 x18:0x2444516d  x0=0x00000000
          11321	       464	800000d6	00003917	auipc	x18,0x3	 x18=0x800030d6
          11341	       465	800000da	3ce90913	addi	x18,x18,974	 x18:0x800030d6 x18=0x800034a4
          11401	       468	800000de	22222437	lui	x8,0x22222	  x8=0x22222000
          11421	       469	800000e2	22240413	addi	x8,x8,546	  x8:0x22222000  x8=0x22222222
          11441	       470	800000e6	9922	c.add	x18,x8	 x18:0x800034a4  x8:0x22222222 x18=0xa22256c6
          11561	       476	800000e8	00295913	srli	x18,x18,0x2	 x18:0xa22256c6 x18=0x288895b1
          11581	       477	800000ec	3b291073	csrrw	x0,pmpaddr2,x18	 x18:0x288895b1  x0=0x00000000
