Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
          11880	       492	80000080	400019b7	lui	x19,0x40001	 x19=0x40001000
          11900	       493	80000084	10698993	addi	x19,x19,262	 x19:0x40001000 x19=0x40001106
          12000	       498	80000088	30199073	csrrw	x0,misa,x19	 x19:0x40001106  x0=0x00000000
          12140	       505	8000008c	00026217	auipc	x4,0x26	  x4=0x8002608c
          12560	       526	80000090	c5820213	addi	x4,x4,-936	  x4:0x8002608c  x4=0x80025ce4
          12580	       527	80000094	00002997	auipc	x19,0x2	 x19=0x80002094
          12940	       545	80000098	76c98993	addi	x19,x19,1900	 x19:0x80002094 x19=0x80002800
          12960	       546	8000009c	0019e993	ori	x19,x19,1	 x19:0x80002800 x19=0x80002801
          12980	       547	800000a0	30599073	csrrw	x0,mtvec,x19	 x19:0x80002801  x0=0x00000000
          13120	       554	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
          13540	       575	800000a8	00003e17	auipc	x28,0x3	 x28=0x800030a8
          13960	       596	800000ac	544e0e13	addi	x28,x28,1348	 x28:0x800030a8 x28=0x800035ec
          13980	       597	800000b0	4981	c.li	x19,0	 x19=0x00000000
          14000	       598	800000b2	9e4e	c.add	x28,x19	 x28:0x800035ec x19:0x00000000 x28=0x800035ec
          14120	       604	800000b4	002e5e13	srli	x28,x28,0x2	 x28:0x800035ec x28=0x20000d7b
          14540	       625	800000b8	3b0e1073	csrrw	x0,pmpaddr0,x28	 x28:0x20000d7b  x0=0x00000000
          14600	       628	800000bc	00003e17	auipc	x28,0x3	 x28=0x800030bc
          14620	       629	800000c0	530e0e13	addi	x28,x28,1328	 x28:0x800030bc x28=0x800035ec
          14640	       630	800000c4	111119b7	lui	x19,0x11111	 x19=0x11111000
          14680	       632	800000c8	11198993	addi	x19,x19,273	 x19:0x11111000 x19=0x11111111
          14700	       633	800000cc	9e4e	c.add	x28,x19	 x28:0x800035ec x19:0x11111111 x28=0x911146fd
          14720	       634	800000ce	002e5e13	srli	x28,x28,0x2	 x28:0x911146fd x28=0x244451bf
          15040	       650	800000d2	3b1e1073	csrrw	x0,pmpaddr1,x28	 x28:0x244451bf  x0=0x00000000
          15100	       653	800000d6	00003e17	auipc	x28,0x3	 x28=0x800030d6
          15480	       672	800000da	516e0e13	addi	x28,x28,1302	 x28:0x800030d6 x28=0x800035ec
          15560	       676	800000de	222229b7	lui	x19,0x22222	 x19=0x22222000
          15580	       677	800000e2	22298993	addi	x19,x19,546	 x19:0x22222000 x19=0x22222222
          15600	       678	800000e6	9e4e	c.add	x28,x19	 x28:0x800035ec x19:0x22222222 x28=0xa222580e
          15620	       679	800000e8	002e5e13	srli	x28,x28,0x2	 x28:0xa222580e x28=0x28889603
          15640	       680	800000ec	3b2e1073	csrrw	x0,pmpaddr2,x28	 x28:0x28889603  x0=0x00000000
          15700	       683	800000f0	00003e17	auipc	x28,0x3	 x28=0x800030f0
          15720	       684	800000f4	4fce0e13	addi	x28,x28,1276	 x28:0x800030f0 x28=0x800035ec
          15740	       685	800000f8	333339b7	lui	x19,0x33333	 x19=0x33333000
          15760	       686	800000fc	33398993	addi	x19,x19,819	 x19:0x33333000 x19=0x33333333
          15780	       687	80000100	9e4e	c.add	x28,x19	 x28:0x800035ec x19:0x33333333 x28=0xb333691f
          15880	       692	80000102	002e5e13	srli	x28,x28,0x2	 x28:0xb333691f x28=0x2cccda47
          15900	       693	80000106	3b3e1073	csrrw	x0,pmpaddr3,x28	 x28:0x2cccda47  x0=0x00000000
          15960	       696	8000010a	0f0f1e37	lui	x28,0xf0f1	 x28=0x0f0f1000
          15980	       697	8000010e	f0fe0e13	addi	x28,x28,-241	 x28:0x0f0f1000 x28=0x0f0f0f0f
