Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           8693	       333	80000080	40001c37	lui	x24,0x40001	 x24=0x40001000
           8913	       344	80000084	106c0c13	addi	x24,x24,262	 x24:0x40001000 x24=0x40001106
           9053	       351	80000088	301c1073	csrrw	x0,misa,x24	 x24:0x40001106  x0=0x00000000
           9293	       363	8000008c	00026a17	auipc	x20,0x26	 x20=0x8002608c
           9453	       371	80000090	c58a0a13	addi	x20,x20,-936	 x20:0x8002608c x20=0x80025ce4
           9473	       372	80000094	00002c17	auipc	x24,0x2	 x24=0x80002094
           9673	       382	80000098	66cc0c13	addi	x24,x24,1644	 x24:0x80002094 x24=0x80002700
           9713	       384	8000009c	001c6c13	ori	x24,x24,1	 x24:0x80002700 x24=0x80002701
           9733	       385	800000a0	305c1073	csrrw	x0,mtvec,x24	 x24:0x80002701  x0=0x00000000
           9793	       388	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
           9853	       391	800000a8	00003217	auipc	x4,0x3	  x4=0x800030a8
           9873	       392	800000ac	44420213	addi	x4,x4,1092	  x4:0x800030a8  x4=0x800034ec
           9893	       393	800000b0	4c01	c.li	x24,0	 x24=0x00000000
           9913	       394	800000b2	9262	c.add	x4,x24	  x4:0x800034ec x24:0x00000000  x4=0x800034ec
           9933	       395	800000b4	00225213	srli	x4,x4,0x2	  x4:0x800034ec  x4=0x20000d3b
          10013	       399	800000b8	3b021073	csrrw	x0,pmpaddr0,x4	  x4:0x20000d3b  x0=0x00000000
          10093	       403	800000bc	00003217	auipc	x4,0x3	  x4=0x800030bc
          10513	       424	800000c0	43020213	addi	x4,x4,1072	  x4:0x800030bc  x4=0x800034ec
          10673	       432	800000c4	11111c37	lui	x24,0x11111	 x24=0x11111000
          10813	       439	800000c8	111c0c13	addi	x24,x24,273	 x24:0x11111000 x24=0x11111111
          10833	       440	800000cc	9262	c.add	x4,x24	  x4:0x800034ec x24:0x11111111  x4=0x911145fd
          10853	       441	800000ce	00225213	srli	x4,x4,0x2	  x4:0x911145fd  x4=0x2444517f
          10873	       442	800000d2	3b121073	csrrw	x0,pmpaddr1,x4	  x4:0x2444517f  x0=0x00000000
          11173	       457	800000d6	00003217	auipc	x4,0x3	  x4=0x800030d6
          11193	       458	800000da	41620213	addi	x4,x4,1046	  x4:0x800030d6  x4=0x800034ec
          11213	       459	800000de	22222c37	lui	x24,0x22222	 x24=0x22222000
          11233	       460	800000e2	222c0c13	addi	x24,x24,546	 x24:0x22222000 x24=0x22222222
          11253	       461	800000e6	9262	c.add	x4,x24	  x4:0x800034ec x24:0x22222222  x4=0xa222570e
          11273	       462	800000e8	00225213	srli	x4,x4,0x2	  x4:0xa222570e  x4=0x288895c3
          11293	       463	800000ec	3b221073	csrrw	x0,pmpaddr2,x4	  x4:0x288895c3  x0=0x00000000
          11353	       466	800000f0	00003217	auipc	x4,0x3	  x4=0x800030f0
          11373	       467	800000f4	3fc20213	addi	x4,x4,1020	  x4:0x800030f0  x4=0x800034ec
          11433	       470	800000f8	33333c37	lui	x24,0x33333	 x24=0x33333000
          11853	       491	800000fc	333c0c13	addi	x24,x24,819	 x24:0x33333000 x24=0x33333333
          12273	       512	80000100	9262	c.add	x4,x24	  x4:0x800034ec x24:0x33333333  x4=0xb333681f
          12293	       513	80000102	00225213	srli	x4,x4,0x2	  x4:0xb333681f  x4=0x2cccda07
          12313	       514	80000106	3b321073	csrrw	x0,pmpaddr3,x4	  x4:0x2cccda07  x0=0x00000000
          12373	       517	8000010a	0f0f1237	lui	x4,0xf0f1	  x4=0x0f0f1000
          12533	       525	8000010e	f0f20213	addi	x4,x4,-241	  x4:0x0f0f1000  x4=0x0f0f0f0f
          12553	       526	80000112	3a021073	csrrw	x0,pmpcfg0,x4	  x4:0x0f0f0f0f  x0=0x00000000
          12873	       542	80000116	00003217	auipc	x4,0x3	  x4=0x80003116
          12893	       543	8000011a	3d620213	addi	x4,x4,982	  x4:0x80003116  x4=0x800034ec
          12913	       544	8000011e	44444c37	lui	x24,0x44444	 x24=0x44444000
          12933	       545	80000122	444c0c13	addi	x24,x24,1092	 x24:0x44444000 x24=0x44444444
          12953	       546	80000126	9262	c.add	x4,x24	  x4:0x800034ec x24:0x44444444  x4=0xc4447930
          12973	       547	80000128	00225213	srli	x4,x4,0x2	  x4:0xc4447930  x4=0x31111e4c
          13293	       563	8000012c	3b421073	csrrw	x0,pmpaddr4,x4	  x4:0x31111e4c  x0=0x00000000
          13713	       584	80000130	00003217	auipc	x4,0x3	  x4=0x80003130
          13733	       585	80000134	3bc20213	addi	x4,x4,956	  x4:0x80003130  x4=0x800034ec
          13753	       586	80000138	55555c37	lui	x24,0x55555	 x24=0x55555000
          13953	       596	8000013c	555c0c13	addi	x24,x24,1365	 x24:0x55555000 x24=0x55555555
          13973	       597	80000140	9262	c.add	x4,x24	  x4:0x800034ec x24:0x55555555  x4=0xd5558a41
          14213	       609	80000142	00225213	srli	x4,x4,0x2	  x4:0xd5558a41  x4=0x35556290
          14233	       610	80000146	3b521073	csrrw	x0,pmpaddr5,x4	  x4:0x35556290  x0=0x00000000
          14293	       613	8000014a	00003217	auipc	x4,0x3	  x4=0x8000314a
          14313	       614	8000014e	3a220213	addi	x4,x4,930	  x4:0x8000314a  x4=0x800034ec
          14693	       633	80000152	66666c37	lui	x24,0x66666	 x24=0x66666000
          14713	       634	80000156	666c0c13	addi	x24,x24,1638	 x24:0x66666000 x24=0x66666666
          14733	       635	8000015a	9262	c.add	x4,x24	  x4:0x800034ec x24:0x66666666  x4=0xe6669b52
          14933	       645	8000015c	00225213	srli	x4,x4,0x2	  x4:0xe6669b52  x4=0x3999a6d4
          15313	       664	80000160	3b621073	csrrw	x0,pmpaddr6,x4	  x4:0x3999a6d4  x0=0x00000000
          15373	       667	80000164	00003217	auipc	x4,0x3	  x4=0x80003164
          15753	       686	80000168	38820213	addi	x4,x4,904	  x4:0x80003164  x4=0x800034ec
          15773	       687	8000016c	77777c37	lui	x24,0x77777	 x24=0x77777000
          15793	       688	80000170	777c0c13	addi	x24,x24,1911	 x24:0x77777000 x24=0x77777777
          15813	       689	80000174	9262	c.add	x4,x24	  x4:0x800034ec x24:0x77777777  x4=0xf777ac63
          15953	       696	80000176	00225213	srli	x4,x4,0x2	  x4:0xf777ac63  x4=0x3dddeb18
