Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           9514	       374	80000080	40001237	lui	x4,0x40001	  x4=0x40001000
           9534	       375	80000084	10620213	addi	x4,x4,262	  x4:0x40001000  x4=0x40001106
           9554	       376	80000088	30121073	csrrw	x0,misa,x4	  x4:0x40001106  x0=0x00000000
           9614	       379	8000008c	00026897	auipc	x17,0x26	 x17=0x8002608c
           9794	       388	80000090	c5888893	addi	x17,x17,-936	 x17:0x8002608c x17=0x80025ce4
           9814	       389	80000094	00002217	auipc	x4,0x2	  x4=0x80002094
          10074	       402	80000098	76c20213	addi	x4,x4,1900	  x4:0x80002094  x4=0x80002800
          10214	       409	8000009c	00126213	ori	x4,x4,1	  x4:0x80002800  x4=0x80002801
          10254	       411	800000a0	30521073	csrrw	x0,mtvec,x4	  x4:0x80002801  x0=0x00000000
          10314	       414	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
          10434	       420	800000a8	00003397	auipc	x7,0x3	  x7=0x800030a8
          10854	       441	800000ac	54438393	addi	x7,x7,1348	  x7:0x800030a8  x7=0x800035ec
          10874	       442	800000b0	4201	c.li	x4,0	  x4=0x00000000
          10894	       443	800000b2	9392	c.add	x7,x4	  x7:0x800035ec  x4:0x00000000  x7=0x800035ec
          11114	       454	800000b4	0023d393	srli	x7,x7,0x2	  x7:0x800035ec  x7=0x20000d7b
          11274	       462	800000b8	3b039073	csrrw	x0,pmpaddr0,x7	  x7:0x20000d7b  x0=0x00000000
          11694	       483	800000bc	00003397	auipc	x7,0x3	  x7=0x800030bc
          11714	       484	800000c0	53038393	addi	x7,x7,1328	  x7:0x800030bc  x7=0x800035ec
          11794	       488	800000c4	11111237	lui	x4,0x11111	  x4=0x11111000
          12054	       501	800000c8	11120213	addi	x4,x4,273	  x4:0x11111000  x4=0x11111111
          12174	       507	800000cc	9392	c.add	x7,x4	  x7:0x800035ec  x4:0x11111111  x7=0x911146fd
          12194	       508	800000ce	0023d393	srli	x7,x7,0x2	  x7:0x911146fd  x7=0x244451bf
          12314	       514	800000d2	3b139073	csrrw	x0,pmpaddr1,x7	  x7:0x244451bf  x0=0x00000000
          12634	       530	800000d6	00003397	auipc	x7,0x3	  x7=0x800030d6
          12654	       531	800000da	51638393	addi	x7,x7,1302	  x7:0x800030d6  x7=0x800035ec
          12674	       532	800000de	22222237	lui	x4,0x22222	  x4=0x22222000
          12834	       540	800000e2	22220213	addi	x4,x4,546	  x4:0x22222000  x4=0x22222222
          12854	       541	800000e6	9392	c.add	x7,x4	  x7:0x800035ec  x4:0x22222222  x7=0xa222580e
          12874	       542	800000e8	0023d393	srli	x7,x7,0x2	  x7:0xa222580e  x7=0x28889603
          12894	       543	800000ec	3b239073	csrrw	x0,pmpaddr2,x7	  x7:0x28889603  x0=0x00000000
          13094	       553	800000f0	00003397	auipc	x7,0x3	  x7=0x800030f0
          13394	       568	800000f4	4fc38393	addi	x7,x7,1276	  x7:0x800030f0  x7=0x800035ec
          13434	       570	800000f8	33333237	lui	x4,0x33333	  x4=0x33333000
