Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           2241	        10	80000080	400015b7	lui	x11,0x40001	 x11=0x40001000
           2261	        11	80000084	10658593	addi	x11,x11,262	 x11:0x40001000 x11=0x40001106
           2361	        16	80000088	30159073	csrrw	x0,misa,x11	 x11:0x40001106  x0=0x00000000
           2421	        19	8000008c	00026397	auipc	x7,0x26	  x7=0x8002608c
           2441	        20	80000090	c5838393	addi	x7,x7,-936	  x7:0x8002608c  x7=0x80025ce4
           2461	        21	80000094	00002597	auipc	x11,0x2	 x11=0x80002094
           2841	        40	80000098	66c58593	addi	x11,x11,1644	 x11:0x80002094 x11=0x80002700
           2861	        41	8000009c	0015e593	ori	x11,x11,1	 x11:0x80002700 x11=0x80002701
           2881	        42	800000a0	30559073	csrrw	x0,mtvec,x11	 x11:0x80002701  x0=0x00000000
           2961	        46	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
           3021	        49	800000a8	00003d17	auipc	x26,0x3	 x26=0x800030a8
           3041	        50	800000ac	400d0d13	addi	x26,x26,1024	 x26:0x800030a8 x26=0x800034a8
           3061	        51	800000b0	4581	c.li	x11,0	 x11=0x00000000
           3081	        52	800000b2	9d2e	c.add	x26,x11	 x26:0x800034a8 x11:0x00000000 x26=0x800034a8
           3101	        53	800000b4	002d5d13	srli	x26,x26,0x2	 x26:0x800034a8 x26=0x20000d2a
           3121	        54	800000b8	3b0d1073	csrrw	x0,pmpaddr0,x26	 x26:0x20000d2a  x0=0x00000000
           3181	        57	800000bc	00003d17	auipc	x26,0x3	 x26=0x800030bc
           3221	        59	800000c0	3ecd0d13	addi	x26,x26,1004	 x26:0x800030bc x26=0x800034a8
           3241	        60	800000c4	111115b7	lui	x11,0x11111	 x11=0x11111000
           3261	        61	800000c8	11158593	addi	x11,x11,273	 x11:0x11111000 x11=0x11111111
           3281	        62	800000cc	9d2e	c.add	x26,x11	 x26:0x800034a8 x11:0x11111111 x26=0x911145b9
           3461	        71	800000ce	002d5d13	srli	x26,x26,0x2	 x26:0x911145b9 x26=0x2444516e
           3821	        89	800000d2	3b1d1073	csrrw	x0,pmpaddr1,x26	 x26:0x2444516e  x0=0x00000000
           3881	        92	800000d6	00003d17	auipc	x26,0x3	 x26=0x800030d6
           4041	       100	800000da	3d2d0d13	addi	x26,x26,978	 x26:0x800030d6 x26=0x800034a8
           4061	       101	800000de	222225b7	lui	x11,0x22222	 x11=0x22222000
           4241	       110	800000e2	22258593	addi	x11,x11,546	 x11:0x22222000 x11=0x22222222
           4261	       111	800000e6	9d2e	c.add	x26,x11	 x26:0x800034a8 x11:0x22222222 x26=0xa22256ca
           4281	       112	800000e8	002d5d13	srli	x26,x26,0x2	 x26:0xa22256ca x26=0x288895b2
           4301	       113	800000ec	3b2d1073	csrrw	x0,pmpaddr2,x26	 x26:0x288895b2  x0=0x00000000
           4501	       123	800000f0	00003d17	auipc	x26,0x3	 x26=0x800030f0
           4521	       124	800000f4	3b8d0d13	addi	x26,x26,952	 x26:0x800030f0 x26=0x800034a8
           4541	       125	800000f8	333335b7	lui	x11,0x33333	 x11=0x33333000
           4741	       135	800000fc	33358593	addi	x11,x11,819	 x11:0x33333000 x11=0x33333333
           4961	       146	80000100	9d2e	c.add	x26,x11	 x26:0x800034a8 x11:0x33333333 x26=0xb33367db
           4981	       147	80000102	002d5d13	srli	x26,x26,0x2	 x26:0xb33367db x26=0x2cccd9f6
