Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           2235	        10	80000080	400015b7	lui	x11,0x40001	 x11=0x40001000
           2415	        19	80000084	10658593	addi	x11,x11,262	 x11:0x40001000 x11=0x40001106
           2615	        29	80000088	30159073	csrrw	x0,misa,x11	 x11:0x40001106  x0=0x00000000
           2675	        32	8000008c	00026217	auipc	x4,0x26	  x4=0x8002608c
           2695	        33	80000090	c5820213	addi	x4,x4,-936	  x4:0x8002608c  x4=0x80025ce4
           2855	        41	80000094	00002597	auipc	x11,0x2	 x11=0x80002094
           2955	        46	80000098	46c58593	addi	x11,x11,1132	 x11:0x80002094 x11=0x80002500
           2975	        47	8000009c	0015e593	ori	x11,x11,1	 x11:0x80002500 x11=0x80002501
           3055	        51	800000a0	30559073	csrrw	x0,mtvec,x11	 x11:0x80002501  x0=0x00000000
           3115	        54	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
           3495	        73	800000a8	00003097	auipc	x1,0x3	  x1=0x800030a8
           3535	        75	800000ac	19408093	addi	x1,x1,404	  x1:0x800030a8  x1=0x8000323c
           3555	        76	800000b0	4581	c.li	x11,0	 x11=0x00000000
           3575	        77	800000b2	90ae	c.add	x1,x11	  x1:0x8000323c x11:0x00000000  x1=0x8000323c
           3735	        85	800000b4	0020d093	srli	x1,x1,0x2	  x1:0x8000323c  x1=0x20000c8f
           3775	        87	800000b8	3b009073	csrrw	x0,pmpaddr0,x1	  x1:0x20000c8f  x0=0x00000000
           4075	       102	800000bc	00003097	auipc	x1,0x3	  x1=0x800030bc
           4095	       103	800000c0	18008093	addi	x1,x1,384	  x1:0x800030bc  x1=0x8000323c
           4115	       104	800000c4	111115b7	lui	x11,0x11111	 x11=0x11111000
           4535	       125	800000c8	11158593	addi	x11,x11,273	 x11:0x11111000 x11=0x11111111
           4675	       132	800000cc	90ae	c.add	x1,x11	  x1:0x8000323c x11:0x11111111  x1=0x9111434d
           4835	       140	800000ce	0020d093	srli	x1,x1,0x2	  x1:0x9111434d  x1=0x244450d3
           4915	       144	800000d2	3b109073	csrrw	x0,pmpaddr1,x1	  x1:0x244450d3  x0=0x00000000
           4975	       147	800000d6	00003097	auipc	x1,0x3	  x1=0x800030d6
           5135	       155	800000da	16608093	addi	x1,x1,358	  x1:0x800030d6  x1=0x8000323c
           5415	       169	800000de	222225b7	lui	x11,0x22222	 x11=0x22222000
           5495	       173	800000e2	22258593	addi	x11,x11,546	 x11:0x22222000 x11=0x22222222
           5515	       174	800000e6	90ae	c.add	x1,x11	  x1:0x8000323c x11:0x22222222  x1=0xa222545e
           5535	       175	800000e8	0020d093	srli	x1,x1,0x2	  x1:0xa222545e  x1=0x28889517
           5675	       182	800000ec	3b209073	csrrw	x0,pmpaddr2,x1	  x1:0x28889517  x0=0x00000000
           5735	       185	800000f0	00003097	auipc	x1,0x3	  x1=0x800030f0
           5755	       186	800000f4	14c08093	addi	x1,x1,332	  x1:0x800030f0  x1=0x8000323c
           5775	       187	800000f8	333335b7	lui	x11,0x33333	 x11=0x33333000
           5795	       188	800000fc	33358593	addi	x11,x11,819	 x11:0x33333000 x11=0x33333333
