Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           9772	       387	80000080	400018b7	lui	x17,0x40001	 x17=0x40001000
           9972	       397	80000084	10688893	addi	x17,x17,262	 x17:0x40001000 x17=0x40001106
          10032	       400	80000088	30189073	csrrw	x0,misa,x17	 x17:0x40001106  x0=0x00000000
          10492	       423	8000008c	00026917	auipc	x18,0x26	 x18=0x8002608c
          10612	       429	80000090	c5890913	addi	x18,x18,-936	 x18:0x8002608c x18=0x80025ce4
          10652	       431	80000094	00002897	auipc	x17,0x2	 x17=0x80002094
          10672	       432	80000098	66c88893	addi	x17,x17,1644	 x17:0x80002094 x17=0x80002700
          10712	       434	8000009c	0018e893	ori	x17,x17,1	 x17:0x80002700 x17=0x80002701
          10732	       435	800000a0	30589073	csrrw	x0,mtvec,x17	 x17:0x80002701  x0=0x00000000
          10812	       439	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
          10872	       442	800000a8	00003597	auipc	x11,0x3	 x11=0x800030a8
          11032	       450	800000ac	41458593	addi	x11,x11,1044	 x11:0x800030a8 x11=0x800034bc
          11052	       451	800000b0	4881	c.li	x17,0	 x17=0x00000000
          11072	       452	800000b2	95c6	c.add	x11,x17	 x11:0x800034bc x17:0x00000000 x11=0x800034bc
          11472	       472	800000b4	8189	c.srli	x11,0x2	 x11:0x800034bc x11=0x20000d2f
          11492	       473	800000b6	3b059073	csrrw	x0,pmpaddr0,x11	 x11:0x20000d2f  x0=0x00000000
          11552	       476	800000ba	00003597	auipc	x11,0x3	 x11=0x800030ba
          11572	       477	800000be	40258593	addi	x11,x11,1026	 x11:0x800030ba x11=0x800034bc
          11592	       478	800000c2	111118b7	lui	x17,0x11111	 x17=0x11111000
          11612	       479	800000c6	11188893	addi	x17,x17,273	 x17:0x11111000 x17=0x11111111
          11632	       480	800000ca	95c6	c.add	x11,x17	 x11:0x800034bc x17:0x11111111 x11=0x911145cd
          11652	       481	800000cc	8189	c.srli	x11,0x2	 x11:0x911145cd x11=0x24445173
          11972	       497	800000ce	3b159073	csrrw	x0,pmpaddr1,x11	 x11:0x24445173  x0=0x00000000
          12032	       500	800000d2	00003597	auipc	x11,0x3	 x11=0x800030d2
          12052	       501	800000d6	3ea58593	addi	x11,x11,1002	 x11:0x800030d2 x11=0x800034bc
