Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           2191	         8	80000080	40001e37	lui	x28,0x40001	 x28=0x40001000
           2391	        18	80000084	106e0e13	addi	x28,x28,262	 x28:0x40001000 x28=0x40001106
           2631	        30	80000088	301e1073	csrrw	x0,misa,x28	 x28:0x40001106  x0=0x00000000
           2691	        33	8000008c	00026a97	auipc	x21,0x26	 x21=0x8002608c
           2811	        39	80000090	c58a8a93	addi	x21,x21,-936	 x21:0x8002608c x21=0x80025ce4
           2831	        40	80000094	00002e17	auipc	x28,0x2	 x28=0x80002094
           2851	        41	80000098	66ce0e13	addi	x28,x28,1644	 x28:0x80002094 x28=0x80002700
           2871	        42	8000009c	001e6e13	ori	x28,x28,1	 x28:0x80002700 x28=0x80002701
           3291	        63	800000a0	305e1073	csrrw	x0,mtvec,x28	 x28:0x80002701  x0=0x00000000
           3351	        66	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
           3411	        69	800000a8	00003817	auipc	x16,0x3	 x16=0x800030a8
           3431	        70	800000ac	44480813	addi	x16,x16,1092	 x16:0x800030a8 x16=0x800034ec
           3451	        71	800000b0	4e01	c.li	x28,0	 x28=0x00000000
           3471	        72	800000b2	9872	c.add	x16,x28	 x16:0x800034ec x28:0x00000000 x16=0x800034ec
           3731	        85	800000b4	00285813	srli	x16,x16,0x2	 x16:0x800034ec x16=0x20000d3b
           3931	        95	800000b8	3b081073	csrrw	x0,pmpaddr0,x16	 x16:0x20000d3b  x0=0x00000000
           3991	        98	800000bc	00003817	auipc	x16,0x3	 x16=0x800030bc
           4131	       105	800000c0	43080813	addi	x16,x16,1072	 x16:0x800030bc x16=0x800034ec
           4151	       106	800000c4	11111e37	lui	x28,0x11111	 x28=0x11111000
           4311	       114	800000c8	111e0e13	addi	x28,x28,273	 x28:0x11111000 x28=0x11111111
           4351	       116	800000cc	9872	c.add	x16,x28	 x16:0x800034ec x28:0x11111111 x16=0x911145fd
           4371	       117	800000ce	00285813	srli	x16,x16,0x2	 x16:0x911145fd x16=0x2444517f
           4391	       118	800000d2	3b181073	csrrw	x0,pmpaddr1,x16	 x16:0x2444517f  x0=0x00000000
           4451	       121	800000d6	00003817	auipc	x16,0x3	 x16=0x800030d6
           4831	       140	800000da	41680813	addi	x16,x16,1046	 x16:0x800030d6 x16=0x800034ec
           4851	       141	800000de	22222e37	lui	x28,0x22222	 x28=0x22222000
           5051	       151	800000e2	222e0e13	addi	x28,x28,546	 x28:0x22222000 x28=0x22222222
           5071	       152	800000e6	9872	c.add	x16,x28	 x16:0x800034ec x28:0x22222222 x16=0xa222570e
           5091	       153	800000e8	00285813	srli	x16,x16,0x2	 x16:0xa222570e x16=0x288895c3
           5111	       154	800000ec	3b281073	csrrw	x0,pmpaddr2,x16	 x16:0x288895c3  x0=0x00000000
           5171	       157	800000f0	00003817	auipc	x16,0x3	 x16=0x800030f0
           5271	       162	800000f4	3fc80813	addi	x16,x16,1020	 x16:0x800030f0 x16=0x800034ec
           5371	       167	800000f8	33333e37	lui	x28,0x33333	 x28=0x33333000
           5391	       168	800000fc	333e0e13	addi	x28,x28,819	 x28:0x33333000 x28=0x33333333
           5411	       169	80000100	9872	c.add	x16,x28	 x16:0x800034ec x28:0x33333333 x16=0xb333681f
           5431	       170	80000102	00285813	srli	x16,x16,0x2	 x16:0xb333681f x16=0x2cccda07
           5591	       178	80000106	3b381073	csrrw	x0,pmpaddr3,x16	 x16:0x2cccda07  x0=0x00000000
           5691	       183	8000010a	0f0f1837	lui	x16,0xf0f1	 x16=0x0f0f1000
           5851	       191	8000010e	f0f80813	addi	x16,x16,-241	 x16:0x0f0f1000 x16=0x0f0f0f0f
           6031	       200	80000112	3a081073	csrrw	x0,pmpcfg0,x16	 x16:0x0f0f0f0f  x0=0x00000000
           6451	       221	80000116	00003817	auipc	x16,0x3	 x16=0x80003116
           6871	       242	8000011a	3d680813	addi	x16,x16,982	 x16:0x80003116 x16=0x800034ec
           6891	       243	8000011e	44444e37	lui	x28,0x44444	 x28=0x44444000
           6971	       247	80000122	444e0e13	addi	x28,x28,1092	 x28:0x44444000 x28=0x44444444
           6991	       248	80000126	9872	c.add	x16,x28	 x16:0x800034ec x28:0x44444444 x16=0xc4447930
           7011	       249	80000128	00285813	srli	x16,x16,0x2	 x16:0xc4447930 x16=0x31111e4c
           7371	       267	8000012c	3b481073	csrrw	x0,pmpaddr4,x16	 x16:0x31111e4c  x0=0x00000000
           7751	       286	80000130	00003817	auipc	x16,0x3	 x16=0x80003130
           7771	       287	80000134	3bc80813	addi	x16,x16,956	 x16:0x80003130 x16=0x800034ec
           7791	       288	80000138	55555e37	lui	x28,0x55555	 x28=0x55555000
           7811	       289	8000013c	555e0e13	addi	x28,x28,1365	 x28:0x55555000 x28=0x55555555
           7831	       290	80000140	9872	c.add	x16,x28	 x16:0x800034ec x28:0x55555555 x16=0xd5558a41
           7851	       291	80000142	00285813	srli	x16,x16,0x2	 x16:0xd5558a41 x16=0x35556290
           7871	       292	80000146	3b581073	csrrw	x0,pmpaddr5,x16	 x16:0x35556290  x0=0x00000000
           8051	       301	8000014a	00003817	auipc	x16,0x3	 x16=0x8000314a
           8211	       309	8000014e	3a280813	addi	x16,x16,930	 x16:0x8000314a x16=0x800034ec
           8231	       310	80000152	66666e37	lui	x28,0x66666	 x28=0x66666000
           8491	       323	80000156	666e0e13	addi	x28,x28,1638	 x28:0x66666000 x28=0x66666666
           8511	       324	8000015a	9872	c.add	x16,x28	 x16:0x800034ec x28:0x66666666 x16=0xe6669b52
           8771	       337	8000015c	00285813	srli	x16,x16,0x2	 x16:0xe6669b52 x16=0x3999a6d4
           8791	       338	80000160	3b681073	csrrw	x0,pmpaddr6,x16	 x16:0x3999a6d4  x0=0x00000000
           8851	       341	80000164	00003817	auipc	x16,0x3	 x16=0x80003164
           9011	       349	80000168	38880813	addi	x16,x16,904	 x16:0x80003164 x16=0x800034ec
           9031	       350	8000016c	77777e37	lui	x28,0x77777	 x28=0x77777000
           9311	       364	80000170	777e0e13	addi	x28,x28,1911	 x28:0x77777000 x28=0x77777777
           9331	       365	80000174	9872	c.add	x16,x28	 x16:0x800034ec x28:0x77777777 x16=0xf777ac63
           9351	       366	80000176	00285813	srli	x16,x16,0x2	 x16:0xf777ac63 x16=0x3dddeb18
           9371	       367	8000017a	3b781073	csrrw	x0,pmpaddr7,x16	 x16:0x3dddeb18  x0=0x00000000
           9571	       377	8000017e	0f0f1837	lui	x16,0xf0f1	 x16=0x0f0f1000
           9811	       389	80000182	f0f80813	addi	x16,x16,-241	 x16:0x0f0f1000 x16=0x0f0f0f0f
          10231	       410	80000186	3a181073	csrrw	x0,pmpcfg1,x16	 x16:0x0f0f0f0f  x0=0x00000000
          10291	       413	8000018a	00003817	auipc	x16,0x3	 x16=0x8000318a
          10411	       419	8000018e	36280813	addi	x16,x16,866	 x16:0x8000318a x16=0x800034ec
          10431	       420	80000192	88889e37	lui	x28,0x88889	 x28=0x88889000
          10451	       421	80000196	888e0e13	addi	x28,x28,-1912	 x28:0x88889000 x28=0x88888888
          10471	       422	8000019a	9872	c.add	x16,x28	 x16:0x800034ec x28:0x88888888 x16=0x0888bd74
          10491	       423	8000019c	00285813	srli	x16,x16,0x2	 x16:0x0888bd74 x16=0x02222f5d
          10651	       431	800001a0	3b881073	csrrw	x0,pmpaddr8,x16	 x16:0x02222f5d  x0=0x00000000
          11031	       450	800001a4	00003817	auipc	x16,0x3	 x16=0x800031a4
          11051	       451	800001a8	34880813	addi	x16,x16,840	 x16:0x800031a4 x16=0x800034ec
          11071	       452	800001ac	9999ae37	lui	x28,0x9999a	 x28=0x9999a000
          11231	       460	800001b0	999e0e13	addi	x28,x28,-1639	 x28:0x9999a000 x28=0x99999999
          11251	       461	800001b4	9872	c.add	x16,x28	 x16:0x800034ec x28:0x99999999 x16=0x1999ce85
          11271	       462	800001b6	00285813	srli	x16,x16,0x2	 x16:0x1999ce85 x16=0x066673a1
          11451	       471	800001ba	3b981073	csrrw	x0,pmpaddr9,x16	 x16:0x066673a1  x0=0x00000000
          11751	       486	800001be	00003817	auipc	x16,0x3	 x16=0x800031be
          11791	       488	800001c2	32e80813	addi	x16,x16,814	 x16:0x800031be x16=0x800034ec
          11871	       492	800001c6	aaaabe37	lui	x28,0xaaaab	 x28=0xaaaab000
          11891	       493	800001ca	aaae0e13	addi	x28,x28,-1366	 x28:0xaaaab000 x28=0xaaaaaaaa
          11911	       494	800001ce	9872	c.add	x16,x28	 x16:0x800034ec x28:0xaaaaaaaa x16=0x2aaadf96
          11931	       495	800001d0	00285813	srli	x16,x16,0x2	 x16:0x2aaadf96 x16=0x0aaab7e5
