Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           2287	        12	80000080	40001937	lui	x18,0x40001	 x18=0x40001000
           2307	        13	80000084	10690913	addi	x18,x18,262	 x18:0x40001000 x18=0x40001106
           2727	        34	80000088	30191073	csrrw	x0,misa,x18	 x18:0x40001106  x0=0x00000000
           2927	        44	8000008c	00026497	auipc	x9,0x26	  x9=0x8002608c
           2947	        45	80000090	c5848493	addi	x9,x9,-936	  x9:0x8002608c  x9=0x80025ce4
           2987	        47	80000094	00002917	auipc	x18,0x2	 x18=0x80002094
           3167	        56	80000098	66c90913	addi	x18,x18,1644	 x18:0x80002094 x18=0x80002700
           3587	        77	8000009c	00196913	ori	x18,x18,1	 x18:0x80002700 x18=0x80002701
           3727	        84	800000a0	30591073	csrrw	x0,mtvec,x18	 x18:0x80002701  x0=0x00000000
           3787	        87	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
           3847	        90	800000a8	00003697	auipc	x13,0x3	 x13=0x800030a8
           3867	        91	800000ac	41068693	addi	x13,x13,1040	 x13:0x800030a8 x13=0x800034b8
           3887	        92	800000b0	4901	c.li	x18,0	 x18=0x00000000
           3907	        93	800000b2	96ca	c.add	x13,x18	 x13:0x800034b8 x18:0x00000000 x13=0x800034b8
           3987	        97	800000b4	8289	c.srli	x13,0x2	 x13:0x800034b8 x13=0x20000d2e
           4007	        98	800000b6	3b069073	csrrw	x0,pmpaddr0,x13	 x13:0x20000d2e  x0=0x00000000
           4267	       111	800000ba	00003697	auipc	x13,0x3	 x13=0x800030ba
           4287	       112	800000be	3fe68693	addi	x13,x13,1022	 x13:0x800030ba x13=0x800034b8
           4307	       113	800000c2	11111937	lui	x18,0x11111	 x18=0x11111000
           4407	       118	800000c6	11190913	addi	x18,x18,273	 x18:0x11111000 x18=0x11111111
           4427	       119	800000ca	96ca	c.add	x13,x18	 x13:0x800034b8 x18:0x11111111 x13=0x911145c9
           4627	       129	800000cc	8289	c.srli	x13,0x2	 x13:0x911145c9 x13=0x24445172
           5047	       150	800000ce	3b169073	csrrw	x0,pmpaddr1,x13	 x13:0x24445172  x0=0x00000000
           5107	       153	800000d2	00003697	auipc	x13,0x3	 x13=0x800030d2
           5127	       154	800000d6	3e668693	addi	x13,x13,998	 x13:0x800030d2 x13=0x800034b8
           5247	       160	800000da	22222937	lui	x18,0x22222	 x18=0x22222000
           5267	       161	800000de	22290913	addi	x18,x18,546	 x18:0x22222000 x18=0x22222222
           5287	       162	800000e2	96ca	c.add	x13,x18	 x13:0x800034b8 x18:0x22222222 x13=0xa22256da
           5687	       182	800000e4	8289	c.srli	x13,0x2	 x13:0xa22256da x13=0x288895b6
           6107	       203	800000e6	3b269073	csrrw	x0,pmpaddr2,x13	 x13:0x288895b6  x0=0x00000000
           6347	       215	800000ea	00003697	auipc	x13,0x3	 x13=0x800030ea
           6367	       216	800000ee	3ce68693	addi	x13,x13,974	 x13:0x800030ea x13=0x800034b8
           6487	       222	800000f2	33333937	lui	x18,0x33333	 x18=0x33333000
           6507	       223	800000f6	33390913	addi	x18,x18,819	 x18:0x33333000 x18=0x33333333
           6527	       224	800000fa	96ca	c.add	x13,x18	 x13:0x800034b8 x18:0x33333333 x13=0xb33367eb
           6687	       232	800000fc	8289	c.srli	x13,0x2	 x13:0xb33367eb x13=0x2cccd9fa
