Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           2223	         9	80000080	400013b7	lui	x7,0x40001	  x7=0x40001000
           2643	        30	80000084	10638393	addi	x7,x7,262	  x7:0x40001000  x7=0x40001106
           2663	        31	80000088	30139073	csrrw	x0,misa,x7	  x7:0x40001106  x0=0x00000000
           2723	        34	8000008c	00026b97	auipc	x23,0x26	 x23=0x8002608c
           2743	        35	80000090	c58b8b93	addi	x23,x23,-936	 x23:0x8002608c x23=0x80025ce4
           2763	        36	80000094	00002397	auipc	x7,0x2	  x7=0x80002094
           2783	        37	80000098	66c38393	addi	x7,x7,1644	  x7:0x80002094  x7=0x80002700
           2863	        41	8000009c	0013e393	ori	x7,x7,1	  x7:0x80002700  x7=0x80002701
           2923	        44	800000a0	30539073	csrrw	x0,mtvec,x7	  x7:0x80002701  x0=0x00000000
           2983	        47	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
           3043	        50	800000a8	00003797	auipc	x15,0x3	 x15=0x800030a8
           3303	        63	800000ac	41478793	addi	x15,x15,1044	 x15:0x800030a8 x15=0x800034bc
           3723	        84	800000b0	4381	c.li	x7,0	  x7=0x00000000
           3743	        85	800000b2	979e	c.add	x15,x7	 x15:0x800034bc  x7:0x00000000 x15=0x800034bc
           3763	        86	800000b4	8389	c.srli	x15,0x2	 x15:0x800034bc x15=0x20000d2f
           3783	        87	800000b6	3b079073	csrrw	x0,pmpaddr0,x15	 x15:0x20000d2f  x0=0x00000000
           4183	       107	800000ba	00003797	auipc	x15,0x3	 x15=0x800030ba
           4203	       108	800000be	40278793	addi	x15,x15,1026	 x15:0x800030ba x15=0x800034bc
           4223	       109	800000c2	111113b7	lui	x7,0x11111	  x7=0x11111000
           4243	       110	800000c6	11138393	addi	x7,x7,273	  x7:0x11111000  x7=0x11111111
           4263	       111	800000ca	979e	c.add	x15,x7	 x15:0x800034bc  x7:0x11111111 x15=0x911145cd
           4423	       119	800000cc	8389	c.srli	x15,0x2	 x15:0x911145cd x15=0x24445173
           4443	       120	800000ce	3b179073	csrrw	x0,pmpaddr1,x15	 x15:0x24445173  x0=0x00000000
           4503	       123	800000d2	00003797	auipc	x15,0x3	 x15=0x800030d2
           4523	       124	800000d6	3ea78793	addi	x15,x15,1002	 x15:0x800030d2 x15=0x800034bc
           4603	       128	800000da	222223b7	lui	x7,0x22222	  x7=0x22222000
           4623	       129	800000de	22238393	addi	x7,x7,546	  x7:0x22222000  x7=0x22222222
           4643	       130	800000e2	979e	c.add	x15,x7	 x15:0x800034bc  x7:0x22222222 x15=0xa22256de
           4663	       131	800000e4	8389	c.srli	x15,0x2	 x15:0xa22256de x15=0x288895b7
           5043	       150	800000e6	3b279073	csrrw	x0,pmpaddr2,x15	 x15:0x288895b7  x0=0x00000000
           5103	       153	800000ea	00003797	auipc	x15,0x3	 x15=0x800030ea
           5263	       161	800000ee	3d278793	addi	x15,x15,978	 x15:0x800030ea x15=0x800034bc
           5323	       164	800000f2	333333b7	lui	x7,0x33333	  x7=0x33333000
           5503	       173	800000f6	33338393	addi	x7,x7,819	  x7:0x33333000  x7=0x33333333
           5523	       174	800000fa	979e	c.add	x15,x7	 x15:0x800034bc  x7:0x33333333 x15=0xb33367ef
           5543	       175	800000fc	8389	c.srli	x15,0x2	 x15:0xb33367ef x15=0x2cccd9fb
           5783	       187	800000fe	3b379073	csrrw	x0,pmpaddr3,x15	 x15:0x2cccd9fb  x0=0x00000000
           5843	       190	80000102	0f0f17b7	lui	x15,0xf0f1	 x15=0x0f0f1000
           6003	       198	80000106	f0f78793	addi	x15,x15,-241	 x15:0x0f0f1000 x15=0x0f0f0f0f
           6023	       199	8000010a	3a079073	csrrw	x0,pmpcfg0,x15	 x15:0x0f0f0f0f  x0=0x00000000
           6083	       202	8000010e	00003797	auipc	x15,0x3	 x15=0x8000310e
           6103	       203	80000112	3ae78793	addi	x15,x15,942	 x15:0x8000310e x15=0x800034bc
           6223	       209	80000116	444443b7	lui	x7,0x44444	  x7=0x44444000
           6423	       219	8000011a	44438393	addi	x7,x7,1092	  x7:0x44444000  x7=0x44444444
           6443	       220	8000011e	979e	c.add	x15,x7	 x15:0x800034bc  x7:0x44444444 x15=0xc4447900
           6843	       240	80000120	8389	c.srli	x15,0x2	 x15:0xc4447900 x15=0x31111e40
           6863	       241	80000122	3b479073	csrrw	x0,pmpaddr4,x15	 x15:0x31111e40  x0=0x00000000
           6923	       244	80000126	00003797	auipc	x15,0x3	 x15=0x80003126
           6943	       245	8000012a	39678793	addi	x15,x15,918	 x15:0x80003126 x15=0x800034bc
           6963	       246	8000012e	555553b7	lui	x7,0x55555	  x7=0x55555000
           6983	       247	80000132	55538393	addi	x7,x7,1365	  x7:0x55555000  x7=0x55555555
           7003	       248	80000136	979e	c.add	x15,x7	 x15:0x800034bc  x7:0x55555555 x15=0xd5558a11
           7023	       249	80000138	8389	c.srli	x15,0x2	 x15:0xd5558a11 x15=0x35556284
           7163	       256	8000013a	3b579073	csrrw	x0,pmpaddr5,x15	 x15:0x35556284  x0=0x00000000
           7483	       272	8000013e	00003797	auipc	x15,0x3	 x15=0x8000313e
           7503	       273	80000142	37e78793	addi	x15,x15,894	 x15:0x8000313e x15=0x800034bc
           7523	       274	80000146	666663b7	lui	x7,0x66666	  x7=0x66666000
           7943	       295	8000014a	66638393	addi	x7,x7,1638	  x7:0x66666000  x7=0x66666666
           7963	       296	8000014e	979e	c.add	x15,x7	 x15:0x800034bc  x7:0x66666666 x15=0xe6669b22
           7983	       297	80000150	8389	c.srli	x15,0x2	 x15:0xe6669b22 x15=0x3999a6c8
           8103	       303	80000152	3b679073	csrrw	x0,pmpaddr6,x15	 x15:0x3999a6c8  x0=0x00000000
           8163	       306	80000156	00003797	auipc	x15,0x3	 x15=0x80003156
           8183	       307	8000015a	36678793	addi	x15,x15,870	 x15:0x80003156 x15=0x800034bc
           8203	       308	8000015e	777773b7	lui	x7,0x77777	  x7=0x77777000
           8223	       309	80000162	77738393	addi	x7,x7,1911	  x7:0x77777000  x7=0x77777777
           8243	       310	80000166	979e	c.add	x15,x7	 x15:0x800034bc  x7:0x77777777 x15=0xf777ac33
           8623	       329	80000168	8389	c.srli	x15,0x2	 x15:0xf777ac33 x15=0x3dddeb0c
           8643	       330	8000016a	3b779073	csrrw	x0,pmpaddr7,x15	 x15:0x3dddeb0c  x0=0x00000000
           8703	       333	8000016e	0f0f17b7	lui	x15,0xf0f1	 x15=0x0f0f1000
           9083	       352	80000172	f0f78793	addi	x15,x15,-241	 x15:0x0f0f1000 x15=0x0f0f0f0f
           9123	       354	80000176	3a179073	csrrw	x0,pmpcfg1,x15	 x15:0x0f0f0f0f  x0=0x00000000
           9183	       357	8000017a	00003797	auipc	x15,0x3	 x15=0x8000317a
           9223	       359	8000017e	34278793	addi	x15,x15,834	 x15:0x8000317a x15=0x800034bc
           9243	       360	80000182	888893b7	lui	x7,0x88889	  x7=0x88889000
           9263	       361	80000186	88838393	addi	x7,x7,-1912	  x7:0x88889000  x7=0x88888888
           9283	       362	8000018a	979e	c.add	x15,x7	 x15:0x800034bc  x7:0x88888888 x15=0x0888bd44
           9303	       363	8000018c	8389	c.srli	x15,0x2	 x15:0x0888bd44 x15=0x02222f51
           9423	       369	8000018e	3b879073	csrrw	x0,pmpaddr8,x15	 x15:0x02222f51  x0=0x00000000
           9563	       376	80000192	00003797	auipc	x15,0x3	 x15=0x80003192
           9983	       397	80000196	32a78793	addi	x15,x15,810	 x15:0x80003192 x15=0x800034bc
          10003	       398	8000019a	9999a3b7	lui	x7,0x9999a	  x7=0x9999a000
          10103	       403	8000019e	99938393	addi	x7,x7,-1639	  x7:0x9999a000  x7=0x99999999
          10123	       404	800001a2	979e	c.add	x15,x7	 x15:0x800034bc  x7:0x99999999 x15=0x1999ce55
          10283	       412	800001a4	8389	c.srli	x15,0x2	 x15:0x1999ce55 x15=0x06667395
          10303	       413	800001a6	3b979073	csrrw	x0,pmpaddr9,x15	 x15:0x06667395  x0=0x00000000
          10463	       421	800001aa	00003797	auipc	x15,0x3	 x15=0x800031aa
          10483	       422	800001ae	31278793	addi	x15,x15,786	 x15:0x800031aa x15=0x800034bc
          10643	       430	800001b2	aaaab3b7	lui	x7,0xaaaab	  x7=0xaaaab000
          10763	       436	800001b6	aaa38393	addi	x7,x7,-1366	  x7:0xaaaab000  x7=0xaaaaaaaa
          10783	       437	800001ba	979e	c.add	x15,x7	 x15:0x800034bc  x7:0xaaaaaaaa x15=0x2aaadf66
          10803	       438	800001bc	8389	c.srli	x15,0x2	 x15:0x2aaadf66 x15=0x0aaab7d9
