Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           2286	        12	80000080	400015b7	lui	x11,0x40001	 x11=0x40001000
           2306	        13	80000084	10658593	addi	x11,x11,262	 x11:0x40001000 x11=0x40001106
           2326	        14	80000088	30159073	csrrw	x0,misa,x11	 x11:0x40001106  x0=0x00000000
           2466	        21	8000008c	00026617	auipc	x12,0x26	 x12=0x8002608c
           2486	        22	80000090	c5860613	addi	x12,x12,-936	 x12:0x8002608c x12=0x80025ce4
           2506	        23	80000094	00002597	auipc	x11,0x2	 x11=0x80002094
           2846	        40	80000098	46c58593	addi	x11,x11,1132	 x11:0x80002094 x11=0x80002500
           3206	        58	8000009c	0015e593	ori	x11,x11,1	 x11:0x80002500 x11=0x80002501
           3226	        59	800000a0	30559073	csrrw	x0,mtvec,x11	 x11:0x80002501  x0=0x00000000
           3326	        64	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
           3526	        74	800000a8	00003917	auipc	x18,0x3	 x18=0x800030a8
           3546	        75	800000ac	19490913	addi	x18,x18,404	 x18:0x800030a8 x18=0x8000323c
           3686	        82	800000b0	4581	c.li	x11,0	 x11=0x00000000
           3706	        83	800000b2	992e	c.add	x18,x11	 x18:0x8000323c x11:0x00000000 x18=0x8000323c
           3726	        84	800000b4	00295913	srli	x18,x18,0x2	 x18:0x8000323c x18=0x20000c8f
           3746	        85	800000b8	3b091073	csrrw	x0,pmpaddr0,x18	 x18:0x20000c8f  x0=0x00000000
           3806	        88	800000bc	00003917	auipc	x18,0x3	 x18=0x800030bc
           3946	        95	800000c0	18090913	addi	x18,x18,384	 x18:0x800030bc x18=0x8000323c
           4366	       116	800000c4	111115b7	lui	x11,0x11111	 x11=0x11111000
           4386	       117	800000c8	11158593	addi	x11,x11,273	 x11:0x11111000 x11=0x11111111
           4406	       118	800000cc	992e	c.add	x18,x11	 x18:0x8000323c x11:0x11111111 x18=0x9111434d
           4426	       119	800000ce	00295913	srli	x18,x18,0x2	 x18:0x9111434d x18=0x244450d3
           4446	       120	800000d2	3b191073	csrrw	x0,pmpaddr1,x18	 x18:0x244450d3  x0=0x00000000
           5026	       149	800000d6	00003917	auipc	x18,0x3	 x18=0x800030d6
           5046	       150	800000da	16690913	addi	x18,x18,358	 x18:0x800030d6 x18=0x8000323c
           5066	       151	800000de	222225b7	lui	x11,0x22222	 x11=0x22222000
           5106	       153	800000e2	22258593	addi	x11,x11,546	 x11:0x22222000 x11=0x22222222
           5126	       154	800000e6	992e	c.add	x18,x11	 x18:0x8000323c x11:0x22222222 x18=0xa222545e
           5146	       155	800000e8	00295913	srli	x18,x18,0x2	 x18:0xa222545e x18=0x28889517
           5406	       168	800000ec	3b291073	csrrw	x0,pmpaddr2,x18	 x18:0x28889517  x0=0x00000000
           5666	       181	800000f0	00003917	auipc	x18,0x3	 x18=0x800030f0
           5826	       189	800000f4	14c90913	addi	x18,x18,332	 x18:0x800030f0 x18=0x8000323c
           5846	       190	800000f8	333335b7	lui	x11,0x33333	 x11=0x33333000
           5866	       191	800000fc	33358593	addi	x11,x11,819	 x11:0x33333000 x11=0x33333333
           5886	       192	80000100	992e	c.add	x18,x11	 x18:0x8000323c x11:0x33333333 x18=0xb333656f
           6006	       198	80000102	00295913	srli	x18,x18,0x2	 x18:0xb333656f x18=0x2cccd95b
           6286	       212	80000106	3b391073	csrrw	x0,pmpaddr3,x18	 x18:0x2cccd95b  x0=0x00000000
