Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           2599	        28	80000080	40001ab7	lui	x21,0x40001	 x21=0x40001000
           2619	        29	80000084	106a8a93	addi	x21,x21,262	 x21:0x40001000 x21=0x40001106
           2639	        30	80000088	301a9073	csrrw	x0,misa,x21	 x21:0x40001106  x0=0x00000000
           2839	        40	8000008c	00026e97	auipc	x29,0x26	 x29=0x8002608c
           2859	        41	80000090	c58e8e93	addi	x29,x29,-936	 x29:0x8002608c x29=0x80025ce4
           3199	        58	80000094	00002a97	auipc	x21,0x2	 x21=0x80002094
           3299	        63	80000098	56ca8a93	addi	x21,x21,1388	 x21:0x80002094 x21=0x80002600
           3319	        64	8000009c	001aea93	ori	x21,x21,1	 x21:0x80002600 x21=0x80002601
           3339	        65	800000a0	305a9073	csrrw	x0,mtvec,x21	 x21:0x80002601  x0=0x00000000
           3399	        68	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
           3459	        71	800000a8	00003f97	auipc	x31,0x3	 x31=0x800030a8
           3479	        72	800000ac	304f8f93	addi	x31,x31,772	 x31:0x800030a8 x31=0x800033ac
           3539	        75	800000b0	4a81	c.li	x21,0	 x21=0x00000000
           3559	        76	800000b2	9fd6	c.add	x31,x21	 x31:0x800033ac x21:0x00000000 x31=0x800033ac
           3579	        77	800000b4	002fdf93	srli	x31,x31,0x2	 x31:0x800033ac x31=0x20000ceb
           3599	        78	800000b8	3b0f9073	csrrw	x0,pmpaddr0,x31	 x31:0x20000ceb  x0=0x00000000
           3759	        86	800000bc	00003f97	auipc	x31,0x3	 x31=0x800030bc
           3919	        94	800000c0	2f0f8f93	addi	x31,x31,752	 x31:0x800030bc x31=0x800033ac
           3939	        95	800000c4	11111ab7	lui	x21,0x11111	 x21=0x11111000
           4359	       116	800000c8	111a8a93	addi	x21,x21,273	 x21:0x11111000 x21=0x11111111
           4739	       135	800000cc	9fd6	c.add	x31,x21	 x31:0x800033ac x21:0x11111111 x31=0x911144bd
           4759	       136	800000ce	002fdf93	srli	x31,x31,0x2	 x31:0x911144bd x31=0x2444512f
           4779	       137	800000d2	3b1f9073	csrrw	x0,pmpaddr1,x31	 x31:0x2444512f  x0=0x00000000
           4839	       140	800000d6	00003f97	auipc	x31,0x3	 x31=0x800030d6
