Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
           2212	         9	80000080	400013b7	lui	x7,0x40001	  x7=0x40001000
           2232	        10	80000084	10638393	addi	x7,x7,262	  x7:0x40001000  x7=0x40001106
           2352	        16	80000088	30139073	csrrw	x0,misa,x7	  x7:0x40001106  x0=0x00000000
           2492	        23	8000008c	00026717	auipc	x14,0x26	 x14=0x8002608c
           2512	        24	80000090	c5870713	addi	x14,x14,-936	 x14:0x8002608c x14=0x80025ce4
           2532	        25	80000094	00002397	auipc	x7,0x2	  x7=0x80002094
           2952	        46	80000098	46c38393	addi	x7,x7,1132	  x7:0x80002094  x7=0x80002500
           2972	        47	8000009c	0013e393	ori	x7,x7,1	  x7:0x80002500  x7=0x80002501
           2992	        48	800000a0	30539073	csrrw	x0,mtvec,x7	  x7:0x80002501  x0=0x00000000
           3152	        56	800000a4	74725073	csrrwi	x0,0x747,4	  x0=0x00000000
           3212	        59	800000a8	00003a17	auipc	x20,0x3	 x20=0x800030a8
           3252	        61	800000ac	1fca0a13	addi	x20,x20,508	 x20:0x800030a8 x20=0x800032a4
           3672	        82	800000b0	4381	c.li	x7,0	  x7=0x00000000
           3692	        83	800000b2	9a1e	c.add	x20,x7	 x20:0x800032a4  x7:0x00000000 x20=0x800032a4
           3712	        84	800000b4	002a5a13	srli	x20,x20,0x2	 x20:0x800032a4 x20=0x20000ca9
           3812	        89	800000b8	3b0a1073	csrrw	x0,pmpaddr0,x20	 x20:0x20000ca9  x0=0x00000000
           3972	        97	800000bc	00003a17	auipc	x20,0x3	 x20=0x800030bc
           3992	        98	800000c0	1e8a0a13	addi	x20,x20,488	 x20:0x800030bc x20=0x800032a4
           4012	        99	800000c4	111113b7	lui	x7,0x11111	  x7=0x11111000
           4132	       105	800000c8	11138393	addi	x7,x7,273	  x7:0x11111000  x7=0x11111111
           4152	       106	800000cc	9a1e	c.add	x20,x7	 x20:0x800032a4  x7:0x11111111 x20=0x911143b5
           4332	       115	800000ce	002a5a13	srli	x20,x20,0x2	 x20:0x911143b5 x20=0x244450ed
           4372	       117	800000d2	3b1a1073	csrrw	x0,pmpaddr1,x20	 x20:0x244450ed  x0=0x00000000
